type	status	Coverage	genome
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0.2499962	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0.0666654	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0.0588224	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0.2500013	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0.0588236	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0.0555556	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0.0526306	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0.1250003	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0.2500013	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0.4999975	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0	K
conserved	B	0.1000002	D
conserved	B	0.078125	D
conserved	B	0.0833334	D
conserved	B	0	D
conserved	B	0.1599993	D
conserved	B	0.0512821	D
conserved	B	0.1363637	D
conserved	B	0.0408163	D
conserved	B	0.2105265	D
conserved	B	0.0909074	D
conserved	B	0.2727259	D
conserved	B	0.3000006	D
conserved	B	0	D
conserved	B	0.3333355	D
conserved	B	0.1066667	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.499995	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.5000025	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.3333319	D
conserved	B	0.6666711	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	1	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.6666711	D
conserved	B	0.0243903	D
conserved	B	0	D
conserved	B	0.2352944	D
conserved	B	0	D
conserved	B	0.2500002	D
conserved	B	0	D
conserved	B	0.0952382	D
conserved	B	0.0540541	D
conserved	B	0.0476191	D
conserved	B	0.1250001	D
conserved	B	0.0384616	D
conserved	B	0	D
conserved	B	0.2500013	D
conserved	B	0.2000002	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.2857151	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.7499987	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1999968	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1818185	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.2000008	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	1	D
conserved	B	1	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.0487805	D
conserved	B	0	D
conserved	B	0.1111112	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1111112	D
conserved	B	0	D
conserved	B	0.1111091	D
conserved	B	0.3333344	D
conserved	B	0.3125004	D
conserved	B	0.0476191	D
conserved	B	0.1025642	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1538464	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.0714287	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1428576	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.3000006	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.3333344	D
conserved	B	0.2500013	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.2857122	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1999968	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.2500013	D
conserved	B	0	D
conserved	B	0.1250003	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	1	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.499995	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.117646	D
conserved	B	0.1250001	D
conserved	B	0.1428547	D
conserved	B	0.1904754	D
conserved	B	0	D
conserved	B	0.1538464	D
conserved	B	0.2499962	D
conserved	B	0	D
conserved	B	0.0384608	D
conserved	B	0.0487805	D
conserved	B	0.2222224	D
conserved	B	0	D
conserved	B	0.1428576	D
conserved	B	0.0370371	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	1	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1538464	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1333335	D
conserved	B	0	D
conserved	B	0	D
conserved	B	1	D
conserved	B	0	D
conserved	B	0.499995	D
conserved	B	0	D
conserved	B	0.3333355	D
conserved	B	0.0833335	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	1	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.0733945	D
conserved	B	0.0176991	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.2000002	D
conserved	B	0.1379311	D
conserved	B	0	D
conserved	B	0.0631579	D
conserved	B	0.2105265	D
conserved	B	0.0909092	D
conserved	B	1	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.0909093	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.499995	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.3333355	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1428576	D
conserved	B	0	D
conserved	B	0.0705883	D
conserved	B	0	D
conserved	B	0.0344828	D
conserved	B	0	D
conserved	B	0.5000025	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1111114	D
conserved	B	0.1562495	D
conserved	B	0.2500006	D
conserved	B	0	D
conserved	B	0.1176472	D
conserved	B	0.0967743	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.2499981	D
conserved	B	0.066666	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.3333355	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.2000008	D
conserved	B	0.1333335	D
conserved	B	0.2222227	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.0833335	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.2000008	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.2222205	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	1	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1538463	D
conserved	B	0.1250001	D
conserved	B	0.097561	D
conserved	B	0.0571429	D
conserved	B	0	D
conserved	B	0.0493827	D
conserved	B	0.1355933	D
conserved	B	0	D
conserved	B	0.0740741	D
conserved	B	0	D
conserved	B	0.0833334	D
conserved	B	0.1666669	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.5000025	D
conserved	B	0.2500013	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.0714287	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	1	D
conserved	B	0	D
conserved	B	0.0909092	D
conserved	B	0.1698114	D
conserved	B	0	D
conserved	B	0.266667	D
conserved	B	0.0999991	D
conserved	B	0.0606061	D
conserved	B	0.0571429	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.0909092	D
conserved	B	0.0681814	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.2500006	D
conserved	B	0	D
conserved	B	0.1132076	D
conserved	B	0.1142858	D
conserved	B	0.1052633	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1176472	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1428573	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.0714287	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.499995	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.2499987	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.500005	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.0909091	D
conserved	B	0.1363637	D
conserved	B	0.1176471	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1153847	D
conserved	B	0.1111111	D
conserved	B	0	D
conserved	B	0.1	D
conserved	B	0.1250001	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1666672	D
conserved	B	0.2222227	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	1	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.2142859	D
conserved	B	0.1081082	D
conserved	B	0.0946744	D
conserved	B	0.1311473	D
conserved	B	0.0800001	D
conserved	B	0	D
conserved	B	0.1666657	D
conserved	B	0.1025642	D
conserved	B	0.2857151	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1666669	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1525421	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1400001	D
conserved	B	0	D
conserved	B	0.2857151	D
conserved	B	0	D
conserved	B	0.2000004	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.2000004	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.0921788	D
conserved	B	0.0952382	D
conserved	B	0	D
conserved	B	0.3000003	D
conserved	B	0	D
conserved	B	0.0882353	D
conserved	B	0.1428547	D
conserved	B	0.0952381	D
conserved	B	0	D
conserved	B	0.1176472	D
conserved	B	0.1333335	D
conserved	B	0.0666667	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1666669	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1666639	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	1	D
conserved	B	0.1111112	D
conserved	B	0.1360544	D
conserved	B	0.08	D
conserved	B	0.0666667	D
conserved	B	0.3333355	D
conserved	B	0.1290323	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.3333355	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.0769231	D
conserved	B	0.139535	D
conserved	B	0	D
conserved	B	0.3333344	D
conserved	B	0.0740741	D
conserved	B	0.1666669	D
conserved	B	0	D
conserved	B	0.0833318	D
conserved	B	0	D
conserved	B	0.05	D
conserved	B	0	D
conserved	B	0.0909074	D
conserved	B	0.4000016	D
conserved	B	0	D
conserved	B	0.1538464	D
conserved	B	0.1428573	D
conserved	B	0.2173906	D
conserved	B	0	D
conserved	B	0.1333335	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.2500006	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.1666639	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.500005	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.2500006	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0.05	D
conserved	B	0	D
conserved	B	0.2000008	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	0	D
conserved	B	1	D
conserved	B	0	D
conserved	B	0	D
conserved	A	0	A
conserved	A	0	A
conserved	A	0.1111112	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0.0765027	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0.0526306	A
conserved	A	0	A
conserved	A	0.1538464	A
conserved	A	0.1333335	A
conserved	A	0.0606061	A
conserved	A	0.0465117	A
conserved	A	0.1818185	A
conserved	A	0	A
conserved	A	0.1428573	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0.1666639	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0.2222227	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0.2499987	A
conserved	A	0	A
conserved	A	0.0722892	A
conserved	A	0	A
conserved	A	0.1666669	A
conserved	A	0	A
conserved	A	0.1666669	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0.2499962	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0.2500013	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0.6666711	A
conserved	A	0.3333355	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
conserved	A	0	A
