index	RPKM	genome
A2_TE1380819	0.296615	A
A2_TE1380820	0.296615	A
A2_TE1380821	0.296615	A
A2_TE1380822	0.296615	A
A2_TE1380823	0.296615	A
A2_TE1380824	0.296615	A
A2_TE1380825	0.296615	A
A2_TE1380826	0.296615	A
A2_TE1380827	0.296615	A
A2_TE1380828	0.296615	A
A2_TE1380829	0.296615	A
A2_TE1380830	0.296615	A
A2_TE1380831	0.296615	A
A2_TE1380832	0.296615	A
A2_TE1380833	0.296615	A
A2_TE1380834	0.296615	A
A2_TE1380835	0.296615	A
A2_TE1380836	28.5739	A
A2_TE1382084	0.197743	A
A2_TE1382107	2.27405	A
A2_TE1382108	32.0344	A
A2_TE1382109	46.8652	A
A2_TE1382110	70.7921	A
A2_TE1382234	0.296615	A
A2_TE1382235	0.197743	A
A2_TE1382237	0.494358	A
A2_TE1382238	0.988716	A
A2_TE1382239	19.3788	A
A2_TE1382240	15.8195	A
A2_TE1382241	15.8195	A
A2_TE1382242	15.8195	A
A2_TE1382243	15.8195	A
A2_TE1382244	15.9183	A
A2_TE1382245	0.889845	A
A2_TE1383511	0.395487	A
A2_TE1383512	0.395487	A
A2_TE1383513	0.395487	A
A2_TE1383514	9.19506	A
A2_TE1383515	9.19506	A
A2_TE1383516	9.29393	A
A2_TE1383517	9.09619	A
A2_TE1383518	6.22891	A
A2_TE1383519	6.22891	A
A2_TE1383527	20.4664	A
A2_TE1383528	20.3676	A
A2_TE1383888	0.296615	A
A2_TE1383894	0.197743	A
A2_TE1383895	0.197743	A
A2_TE1383896	0.197743	A
A2_TE1383897	6.03117	A
A2_TE1383945	61.1027	A
A2_TE1383959	8.0086	A
A2_TE1383960	7.81086	A
A2_TE1383961	7.81086	A
A2_TE1383962	4.15261	A
A2_TE1383995	7.21763	A
A2_TE1383996	5.9323	A
A2_TE1383997	4.94358	A
A2_TE1385025	0.197743	A
A2_TE1386005	24.4213	A
A2_TE1386006	46.0742	A
A2_TE1386008	10.6781	A
A2_TE1386009	10.5793	A
A2_TE1386079	0.395487	A
A2_TE1386080	0.197743	A
A2_TE1386085	2.27405	A
A2_TE1387991	0.197743	A
A2_TE1387992	0.197743	A
A2_TE1387995	0.197743	A
A2_TE1387996	0.197743	A
A2_TE1387997	0.197743	A
A2_TE1387998	0.197743	A
A2_TE1387999	0.197743	A
A2_TE1388000	0.197743	A
A2_TE1388001	0.197743	A
A2_TE1388002	0.197743	A
A2_TE1388003	0.197743	A
A2_TE1388004	0.197743	A
A2_TE1388005	0.197743	A
A2_TE1388006	0.197743	A
A2_TE1388007	0.197743	A
A2_TE1388008	15.3251	A
A2_TE1388009	0.197743	A
A2_TE1388010	0.197743	A
A2_TE1388011	0.197743	A
A2_TE1388012	0.197743	A
A2_TE1388013	0.197743	A
A2_TE1388014	0.197743	A
A2_TE1388015	0.197743	A
A2_TE1388016	0.197743	A
A2_TE1388017	0.197743	A
A2_TE1388018	0.197743	A
A2_TE1388019	0.197743	A
A2_TE1388020	0.197743	A
A2_TE1388021	0.197743	A
A2_TE1388022	0.197743	A
A2_TE1388023	0.197743	A
A2_TE1388024	0.197743	A
A2_TE1388025	0.197743	A
A2_TE1388026	0.197743	A
A2_TE1388027	0.197743	A
A2_TE1388029	0.197743	A
A2_TE1388030	0.197743	A
A2_TE1388031	0.197743	A
A2_TE1388032	0.197743	A
A2_TE1388033	0.197743	A
A2_TE1388034	0.197743	A
A2_TE1388035	0.197743	A
A2_TE1388036	0.197743	A
A2_TE1388037	7.61312	A
A2_TE1388873	1.28533	A
A2_TE1388903	24.9157	A
A2_TE1388904	12.4578	A
A2_TE1389422	0.296615	A
A2_TE1389423	0.296615	A
A2_TE1389424	0.296615	A
A2_TE1389425	0.296615	A
A2_TE1389428	0.296615	A
A2_TE1389429	0.296615	A
A2_TE1389430	0.296615	A
A2_TE1389431	1.18646	A
A2_TE1389432	1.77969	A
A2_TE1389433	0.494358	A
A2_TE1389434	0.494358	A
A2_TE1389435	0.494358	A
A2_TE1389436	0.296615	A
A2_TE1389437	0.494358	A
A2_TE1389438	0.494358	A
A2_TE1389439	1.08759	A
A2_TE1389440	0.296615	A
A2_TE1389441	1.28533	A
A2_TE1389442	1.97743	A
A2_TE1389443	3.55938	A
A2_TE1389444	0.692101	A
A2_TE1389445	2.86728	A
A2_TE1389446	1.28533	A
A2_TE1389447	0.889845	A
A2_TE1389448	0.790973	A
A2_TE1389449	1.08759	A
A2_TE1389451	0.692101	A
A2_TE1389452	0.790973	A
A2_TE1389453	2.57066	A
A2_TE1389454	3.36164	A
A2_TE1389455	0.494358	A
A2_TE1389456	0.59323	A
A2_TE1389457	2.37292	A
A2_TE1389458	0.988716	A
A2_TE1389459	0.988716	A
A2_TE1389460	1.08759	A
A2_TE1389461	2.96615	A
A2_TE1389462	6.13004	A
A2_TE1389463	2.57066	A
A2_TE1389464	7.01989	A
A2_TE1389465	23.5314	A
A2_TE1389466	25.6078	A
A2_TE1389467	0.197743	A
A2_TE1389468	0.197743	A
A2_TE1389469	0.197743	A
A2_TE1389470	0.197743	A
A2_TE0717305	6.72327	A
A2_TE0719204	52.0065	A
A2_TE0719205	0.296615	A
A2_TE0719206	0.296615	A
A2_TE0719207	0.296615	A
A2_TE0719208	0.296615	A
A2_TE0719209	0.296615	A
A2_TE0719210	0.296615	A
A2_TE0719211	0.296615	A
A2_TE0719212	0.296615	A
A2_TE0719213	0.296615	A
A2_TE0719214	0.296615	A
A2_TE0719215	0.296615	A
A2_TE0719216	0.296615	A
A2_TE0719217	0.296615	A
A2_TE0719218	0.296615	A
A2_TE0719219	0.296615	A
A2_TE0719220	0.296615	A
A2_TE0719221	0.296615	A
A2_TE0719222	0.296615	A
A2_TE0719223	0.296615	A
A2_TE0719224	0.296615	A
A2_TE0719225	0.296615	A
A2_TE0721466	8.50296	A
A2_TE0721467	19.3788	A
A2_TE0721468	10.777	A
A2_TE0721469	12.4578	A
A2_TE0721470	12.1612	A
A2_TE0721471	13.6443	A
A2_TE0721472	11.8646	A
A2_TE0721473	5.43794	A
A2_TE0721474	0.395487	A
A2_TE0721481	0.395487	A
A2_TE0721482	1.48307	A
A2_TE0722053	5.9323	A
A2_TE0722054	4.84471	A
A2_TE0722055	5.33907	A
A2_TE0722056	4.84471	A
A2_TE0722057	4.25148	A
A2_TE0722058	4.35035	A
A2_TE0722059	4.44922	A
A2_TE0722060	2.76841	A
A2_TE0722061	2.76841	A
A2_TE0722062	2.96615	A
A2_TE0722063	2.76841	A
A2_TE0722064	2.57066	A
A2_TE0722065	2.66953	A
A2_TE0722066	2.76841	A
A2_TE0722067	2.66953	A
A2_TE0722068	2.66953	A
A2_TE0722069	4.44922	A
A2_TE0722070	3.26276	A
A2_TE0722071	3.85599	A
A2_TE0722072	2.86728	A
A2_TE0722073	2.86728	A
A2_TE0722074	2.96615	A
A2_TE0722075	4.15261	A
A2_TE0722076	3.65825	A
A2_TE0722077	2.66953	A
A2_TE0722078	2.57066	A
A2_TE0722079	2.57066	A
A2_TE0722080	2.86728	A
A2_TE0722081	2.86728	A
A2_TE0722082	3.16389	A
A2_TE0722083	5.83343	A
A2_TE0722084	4.5481	A
A2_TE0722085	4.84471	A
A2_TE0722086	3.06502	A
A2_TE0722087	4.64697	A
A2_TE0722088	4.25148	A
A2_TE0722089	8.50296	A
A2_TE0722779	0.197743	A
A2_TE0722784	0.197743	A
A2_TE0722785	0.197743	A
A2_TE0722786	3.26276	A
A2_TE0722787	4.64697	A
A2_TE0722788	5.04245	A
A2_TE0722789	1.68082	A
A2_TE0722790	0.889845	A
A2_TE0722791	0.395487	A
A2_TE0722792	0.692101	A
A2_TE0722795	0.692101	A
A2_TE0722796	0.494358	A
A2_TE0722797	0.494358	A
A2_TE0722798	1.3842	A
A2_TE0722799	2.0763	A
A2_TE0722800	0.988716	A
A2_TE0722801	0.494358	A
A2_TE0722802	0.296615	A
A2_TE0722803	0.296615	A
A2_TE0722804	0.296615	A
A2_TE0722805	0.395487	A
A2_TE0722806	0.59323	A
A2_TE0722807	2.57066	A
A2_TE0722808	2.57066	A
A2_TE0722809	0.494358	A
A2_TE0722820	0.296615	A
A2_TE0725191	0.296615	A
A2_TE0725223	35.2972	A
A2_TE0725224	35.4949	A
A2_TE0725225	35.2972	A
A2_TE0725226	35.396	A
A2_TE0725227	1.18646	A
A2_TE0725230	5.43794	A
A2_TE0725233	0.296615	A
A2_TE0555016	5.2402	A
A2_TE0555321	1.97743	A
A2_TE0555363	0.197743	A
A2_TE0555364	0.296615	A
A2_TE0555365	3.85599	A
A2_TE0556293	1.3842	A
A2_TE0556294	1.08759	A
A2_TE0556380	8.10747	A
A2_TE0556381	8.20635	A
A2_TE0557484	0.296615	A
A2_TE0557485	0.296615	A
A2_TE0557489	1.08759	A
A2_TE0558201	0.197743	A
A2_TE0558463	2.96615	A
A2_TE0558464	4.94358	A
A2_TE0558498	57.5433	A
A2_TE0559485	54.7749	A
A2_TE1620868	0.197743	A
A2_TE1620869	0.296615	A
A2_TE0583309	0.197743	A
A2_TE1372154	10.6781	A
A2_TE1372153	10.777	A
A2_TE1372152	10.3815	A
A2_TE1372151	0.59323	A
A2_TE1371482	9.49168	A
A2_TE1371398	0.790973	A
A2_TE1370786	0.494358	A
A2_TE1370070	0.197743	A
A2_TE1367489	0.197743	A
A2_TE1367488	0.197743	A
A2_TE1365252	2.17518	A
A2_TE1365251	2.17518	A
A2_TE1365250	2.0763	A
A2_TE1365249	2.0763	A
A2_TE1365248	2.0763	A
A2_TE1365247	2.0763	A
A2_TE1365246	2.27405	A
A2_TE1362264	0.197743	A
A2_TE1362202	0.197743	A
A2_TE1362162	16.4127	A
A2_TE1362161	16.4127	A
A2_TE1362160	16.4127	A
A2_TE1362159	16.4127	A
A2_TE1362158	16.4127	A
A2_TE1362157	16.4127	A
A2_TE1362156	16.4127	A
A2_TE1362155	16.4127	A
A2_TE1362153	16.4127	A
A2_TE1362154	16.4127	A
A2_TE1362152	16.4127	A
A2_TE1362151	16.4127	A
A2_TE1362150	16.4127	A
A2_TE1362149	16.4127	A
A2_TE1362148	16.6104	A
A2_TE1362147	16.6104	A
A2_TE1362146	26.2999	A
A2_TE1362145	26.2999	A
A2_TE1362144	26.2999	A
A2_TE1362143	26.2999	A
A2_TE1359414	0.296615	A
A2_TE1359413	0.296615	A
A2_TE1359412	0.296615	A
A2_TE1359411	0.296615	A
A2_TE1359410	0.296615	A
A2_TE1359409	0.296615	A
A2_TE1359408	0.296615	A
A2_TE1359407	0.296615	A
A2_TE1359406	0.296615	A
A2_TE1359405	0.296615	A
A2_TE1359404	0.296615	A
A2_TE1359403	0.296615	A
A2_TE1359402	0.296615	A
A2_TE1359401	0.296615	A
A2_TE1359400	0.296615	A
A2_TE1359399	17.3025	A
A2_TE1359398	14.8307	A
A2_TE1359397	14.8307	A
A2_TE0277003	37.3735	A
A2_TE0277004	37.3735	A
A2_TE0277002	37.3735	A
A2_TE0277001	37.2746	A
A2_TE0277000	37.3735	A
A2_TE0276999	37.3735	A
A2_TE0736015	47.8539	A
A2_TE0736743	0.395487	A
A2_TE0736744	0.395487	A
A2_TE0736745	0.296615	A
A2_TE0736746	0.197743	A
A2_TE0736747	0.197743	A
A2_TE0736748	0.197743	A
A2_TE0736749	0.197743	A
A2_TE0736750	0.197743	A
A2_TE0736751	0.197743	A
A2_TE0736752	0.197743	A
A2_TE0736753	0.197743	A
A2_TE0736754	0.197743	A
A2_TE0736755	0.197743	A
A2_TE0736756	0.197743	A
A2_TE0736757	0.197743	A
A2_TE0736758	0.197743	A
A2_TE0736759	0.197743	A
A2_TE0736760	0.197743	A
A2_TE0736761	0.197743	A
A2_TE0736762	0.197743	A
A2_TE1661380	0.197743	A
A2_TE1661381	3.75712	A
A2_TE1661714	0.197743	A
A2_TE1661715	0.197743	A
A2_TE1663837	15.5228	A
A2_TE1663838	7.21763	A
A2_TE1665121	0.197743	A
A2_TE1665123	4.15261	A
A2_TE1665124	7.3165	A
A2_TE1665125	8.0086	A
A2_TE1665126	6.92101	A
A2_TE1665644	0.197743	A
A2_TE1665645	3.46051	A
A2_TE1665646	5.14133	A
A2_TE1665647	19.1811	A
A2_TE1665648	22.345	A
A2_TE1665649	1.18646	A
A2_TE1745527	0.692101	A
A2_TE1747101	13.0511	A
A2_TE1747102	12.7544	A
A2_TE1747103	6.72327	A
A2_TE1395462	8.50296	A
A2_TE1394094	5.2402	A
A2_TE1394093	8.40409	A
A2_TE1394092	9.19506	A
A2_TE1393705	3.75712	A
A2_TE1393704	2.66953	A
A2_TE1393684	0.395487	A
A2_TE1393683	0.494358	A
A2_TE1393682	0.296615	A
A2_TE1393681	0.296615	A
A2_TE1393679	0.296615	A
A2_TE1393680	0.296615	A
A2_TE1393678	0.296615	A
A2_TE1392996	6.03117	A
A2_TE1391777	0.197743	A
A2_TE1391764	0.197743	A
A2_TE1391239	0.197743	A
A2_TE1391237	9.19506	A
A2_TE1391236	9.29393	A
A2_TE1391235	0.494358	A
A2_TE1391234	0.692101	A
A2_TE1391233	0.988716	A
A2_TE1390634	1.48307	A
A2_TE1390633	1.08759	A
A2_TE1390631	0.692101	A
A2_TE1390630	0.790973	A
A2_TE1390629	2.57066	A
A2_TE1390628	2.76841	A
A2_TE1390627	0.197743	A
A2_TE1390626	0.197743	A
A2_TE1390625	0.197743	A
A2_TE1390624	0.59323	A
A2_TE1390623	0.197743	A
A2_TE1390622	0.197743	A
A2_TE1390621	0.197743	A
A2_TE1390605	0.197743	A
A2_TE1390604	0.197743	A
A2_TE1390603	0.197743	A
A2_TE1390602	0.197743	A
A2_TE1390601	0.197743	A
A2_TE1390600	0.197743	A
A2_TE1390599	0.197743	A
A2_TE1390598	0.197743	A
A2_TE1390597	0.197743	A
A2_TE1390596	0.197743	A
A2_TE1390595	0.197743	A
A2_TE1390594	0.197743	A
A2_TE1390593	0.197743	A
A2_TE1390592	0.197743	A
A2_TE1390591	0.197743	A
A2_TE1390590	0.197743	A
A2_TE1390588	0.197743	A
A2_TE1390587	0.197743	A
A2_TE1390586	0.197743	A
A2_TE1390585	0.197743	A
A2_TE1390584	0.197743	A
A2_TE1390583	0.197743	A
A2_TE1390581	0.197743	A
A2_TE1390582	0.197743	A
A2_TE1390580	0.197743	A
A2_TE1390579	0.197743	A
A2_TE1390578	0.197743	A
A2_TE1390576	0.197743	A
A2_TE1390577	0.197743	A
A2_TE1390575	0.197743	A
A2_TE1390574	0.197743	A
A2_TE1390573	0.197743	A
A2_TE1390572	0.197743	A
A2_TE1390571	0.197743	A
A2_TE1390570	0.197743	A
A2_TE1390569	0.197743	A
A2_TE1390568	0.197743	A
A2_TE1390567	0.197743	A
A2_TE1390566	0.197743	A
A2_TE1390565	0.197743	A
A2_TE1390564	0.197743	A
A2_TE1390563	0.197743	A
A2_TE1390562	0.197743	A
A2_TE1390561	0.197743	A
A2_TE1390560	0.197743	A
A2_TE1390559	0.197743	A
A2_TE1390558	0.197743	A
A2_TE1390557	0.197743	A
A2_TE1390556	0.197743	A
A2_TE1390554	0.197743	A
A2_TE1390555	0.197743	A
A2_TE1390553	0.197743	A
A2_TE1390552	0.197743	A
A2_TE1390551	0.197743	A
A2_TE1390550	0.197743	A
A2_TE1390549	0.197743	A
A2_TE1390548	11.8646	A
A2_TE1390547	10.3815	A
A2_TE1390546	10.3815	A
A2_TE1390545	10.3815	A
A2_TE1390319	0.197743	A
A2_TE1390318	0.395487	A
A2_TE0575320	33.4186	A
A2_TE0575319	33.3197	A
A2_TE0572163	0.59323	A
A2_TE0572162	0.494358	A
A2_TE0572161	0.296615	A
A2_TE0572160	3.75712	A
A2_TE0571020	12.5567	A
A2_TE0571018	12.5567	A
A2_TE0571019	12.5567	A
A2_TE0571017	12.5567	A
A2_TE0571014	0.790973	A
A2_TE0571016	0.692101	A
A2_TE0570955	4.44922	A
A2_TE0570954	10.3815	A
A2_TE0570953	10.3815	A
A2_TE0570952	6.13004	A
A2_TE0569822	0.296615	A
A2_TE0569821	0.296615	A
A2_TE0569820	1.3842	A
A2_TE0569819	1.3842	A
A2_TE0568011	8.50296	A
A2_TE0568010	8.79958	A
A2_TE0568009	8.79958	A
A2_TE0568008	8.60183	A
A2_TE0568007	8.79958	A
A2_TE0568005	4.44922	A
A2_TE0568004	4.44922	A
A2_TE0568003	4.44922	A
A2_TE0567999	12.2601	A
A2_TE0567998	15.3251	A
A2_TE0567494	4.64697	A
A2_TE0567491	8.99732	A
A2_TE0566460	0.692101	A
A2_TE0566459	0.395487	A
A2_TE0566458	0.296615	A
A2_TE0565746	0.59323	A
A2_TE0565745	1.18646	A
A2_TE0565744	1.18646	A
A2_TE0565743	0.790973	A
A2_TE0565742	0.790973	A
A2_TE0565741	0.395487	A
A2_TE0565694	4.64697	A
A2_TE0565693	3.65825	A
A2_TE0565692	3.75712	A
A2_TE0565690	5.14133	A
A2_TE0565691	3.75712	A
A2_TE0565689	5.63568	A
A2_TE0565687	5.63568	A
A2_TE0565688	4.5481	A
A2_TE0565230	0.790973	A
A2_TE0565228	0.988716	A
A2_TE0565226	0.889845	A
A2_TE0565227	0.889845	A
A2_TE0565225	0.889845	A
A2_TE0565224	0.889845	A
A2_TE0564808	0.790973	A
A2_TE0564093	17.7969	A
A2_TE0564092	17.2037	A
A2_TE0564091	18.1924	A
A2_TE0564090	20.1698	A
A2_TE0563647	1.08759	A
A2_TE0563646	5.83343	A
A2_TE0563614	4.35035	A
A2_TE0563613	4.44922	A
A2_TE0563612	8.89845	A
A2_TE0563611	5.04245	A
A2_TE0563610	4.15261	A
A2_TE0563608	4.15261	A
A2_TE0563609	4.15261	A
A2_TE0563607	4.15261	A
A2_TE0563606	2.66953	A
A2_TE0563603	2.0763	A
A2_TE0563602	2.17518	A
A2_TE0563601	2.47179	A
A2_TE0563600	2.27405	A
A2_TE0563599	2.66953	A
A2_TE0563598	2.47179	A
A2_TE0563597	2.47179	A
A2_TE0563596	2.57066	A
A2_TE0563595	2.66953	A
A2_TE0563594	1.3842	A
A2_TE0563593	1.3842	A
A2_TE0563592	1.3842	A
A2_TE0563478	59.5207	A
A2_TE0563354	50.3257	A
A2_TE0562699	13.7432	A
A2_TE0562698	12.359	A
A2_TE0562688	6.03117	A
A2_TE0562687	5.9323	A
A2_TE0562686	5.9323	A
A2_TE0562685	5.9323	A
A2_TE0562684	6.03117	A
A2_TE0562683	7.01989	A
A2_TE0562682	7.01989	A
A2_TE0562622	0.197743	A
A2_TE0562621	0.197743	A
A2_TE0562619	0.197743	A
A2_TE0562620	0.197743	A
A2_TE0562618	0.197743	A
A2_TE0562617	0.197743	A
A2_TE0562616	0.395487	A
A2_TE0562615	0.395487	A
A2_TE0562614	0.197743	A
A2_TE0561686	0.59323	A
A2_TE0561685	0.296615	A
A2_TE0561659	0.296615	A
A2_TE0561078	6.13004	A
A2_TE0561077	6.32778	A
A2_TE0561076	8.20635	A
A2_TE0561074	3.06502	A
A2_TE0415492	6.32778	A
A2_TE0415493	6.32778	A
A2_TE0415494	6.32778	A
A2_TE0415495	17.5003	A
A2_TE0415496	24.1247	A
A2_TE0415497	16.3138	A
A2_TE0416624	4.94358	A
A2_TE0416625	2.27405	A
A2_TE0416626	2.0763	A
A2_TE0416627	2.27405	A
A2_TE0416628	2.0763	A
A2_TE0416629	2.17518	A
A2_TE0416630	2.37292	A
A2_TE0416631	9.78829	A
A2_TE0416632	8.20635	A
A2_TE0877398	0.59323	A
A2_TE0877399	0.197743	A
A2_TE0878598	0.59323	A
A2_TE0879091	33.5175	A
A2_TE0879092	33.4186	A
A2_TE0879093	33.5175	A
A2_TE0879094	34.5062	A
A2_TE0879105	0.889845	A
A2_TE0879106	3.06502	A
A2_TE0879107	3.16389	A
A2_TE0879108	3.95487	A
A2_TE0880288	6.52553	A
A2_TE0880289	6.42666	A
A2_TE0880290	0.494358	A
A2_TE0881416	4.44922	A
A2_TE0882341	0.197743	A
A2_TE0882342	0.197743	A
A2_TE0882398	5.04245	A
A2_TE0882399	3.16389	A
A2_TE0882400	3.85599	A
A2_TE0882401	2.57066	A
A2_TE0882402	2.37292	A
A2_TE0882403	7.01989	A
A2_TE0884410	11.6669	A
A2_TE0884411	17.2037	A
A2_TE0884412	8.89845	A
A2_TE0884416	3.85599	A
A2_TE0884417	1.77969	A
A2_TE0884912	0.395487	A
A2_TE0884913	0.395487	A
A2_TE0884914	11.7657	A
A2_TE0884915	11.568	A
A2_TE0884921	12.7544	A
A2_TE0884922	12.7544	A
A2_TE0884923	0.197743	A
A2_TE0884924	0.197743	A
A2_TE0884925	0.197743	A
A2_TE0884926	0.197743	A
A2_TE0884927	0.197743	A
A2_TE0884928	3.16389	A
A2_TE0884929	1.28533	A
A2_TE0885530	0.692101	A
A2_TE0885531	0.296615	A
A2_TE0885532	0.395487	A
A2_TE0885533	0.296615	A
A2_TE0885534	0.197743	A
A2_TE0885535	0.197743	A
A2_TE0885536	0.197743	A
A2_TE0885537	0.197743	A
A2_TE0885538	0.197743	A
A2_TE0885539	0.197743	A
A2_TE0885540	0.197743	A
A2_TE0885541	0.197743	A
A2_TE0885542	0.197743	A
A2_TE0885543	0.197743	A
A2_TE0885545	0.197743	A
A2_TE0885546	0.197743	A
A2_TE0885547	0.197743	A
A2_TE0885548	0.197743	A
A2_TE0885549	0.197743	A
A2_TE0885550	0.197743	A
A2_TE0885551	0.197743	A
A2_TE0885552	0.197743	A
A2_TE0885553	0.197743	A
A2_TE0885554	0.197743	A
A2_TE0885555	0.197743	A
A2_TE0885556	0.197743	A
A2_TE0885557	0.197743	A
A2_TE0885558	0.197743	A
A2_TE0885559	0.197743	A
A2_TE0885560	0.197743	A
A2_TE0885561	0.197743	A
A2_TE0885562	0.197743	A
A2_TE0885563	0.197743	A
A2_TE0885564	0.197743	A
A2_TE0885565	0.197743	A
A2_TE0885566	0.197743	A
A2_TE0885567	0.197743	A
A2_TE0885568	0.197743	A
A2_TE0885569	0.197743	A
A2_TE0885570	0.197743	A
A2_TE0885571	0.197743	A
A2_TE0885572	0.197743	A
A2_TE0885573	0.197743	A
A2_TE0885574	0.197743	A
A2_TE0885575	0.197743	A
A2_TE0885576	0.197743	A
A2_TE0885577	0.197743	A
A2_TE0885578	0.197743	A
A2_TE0885579	0.197743	A
A2_TE0885580	0.197743	A
A2_TE0885581	0.197743	A
A2_TE0885582	0.197743	A
A2_TE0885583	0.197743	A
A2_TE0885584	0.197743	A
A2_TE0885585	0.197743	A
A2_TE0885586	0.395487	A
A2_TE0885587	0.197743	A
A2_TE0885588	0.197743	A
A2_TE0885590	0.197743	A
A2_TE0885591	0.296615	A
A2_TE0885592	0.296615	A
A2_TE0885593	0.197743	A
A2_TE0885594	0.197743	A
A2_TE0885595	0.197743	A
A2_TE0885596	0.197743	A
A2_TE0885597	0.59323	A
A2_TE0885598	0.59323	A
A2_TE0885599	0.790973	A
A2_TE0885600	0.790973	A
A2_TE0885601	0.889845	A
A2_TE0885602	0.988716	A
A2_TE0885603	1.18646	A
A2_TE0885604	1.08759	A
A2_TE0885605	1.18646	A
A2_TE0885606	0.889845	A
A2_TE0885607	1.18646	A
A2_TE0885608	0.59323	A
A2_TE0885609	0.59323	A
A2_TE0885610	0.59323	A
A2_TE0885611	0.59323	A
A2_TE0885612	0.59323	A
A2_TE0885613	0.790973	A
A2_TE0885614	0.395487	A
A2_TE0885615	0.395487	A
A2_TE0885616	0.59323	A
A2_TE0885617	0.59323	A
A2_TE0885618	0.395487	A
A2_TE0885619	0.395487	A
A2_TE0885620	0.889845	A
A2_TE0885621	0.692101	A
A2_TE0885622	0.692101	A
A2_TE0885623	0.692101	A
A2_TE0885624	0.692101	A
A2_TE0885625	0.494358	A
A2_TE0885626	0.197743	A
A2_TE0885627	0.197743	A
A2_TE0885628	0.197743	A
A2_TE0885629	0.197743	A
A2_TE0885630	0.197743	A
A2_TE0885631	0.197743	A
A2_TE0885632	0.197743	A
A2_TE0885633	0.197743	A
A2_TE0885634	0.197743	A
A2_TE0885635	0.197743	A
A2_TE0885636	0.197743	A
A2_TE0885637	0.197743	A
A2_TE0885638	0.197743	A
A2_TE0885639	0.197743	A
A2_TE0885640	0.197743	A
A2_TE0885641	0.197743	A
A2_TE0885642	0.197743	A
A2_TE0885643	0.197743	A
A2_TE0885644	0.197743	A
A2_TE0885645	0.197743	A
A2_TE0885646	1.18646	A
A2_TE0885647	3.36164	A
A2_TE0885648	3.85599	A
A2_TE0885649	5.2402	A
A2_TE0885650	6.32778	A
A2_TE0885651	4.74584	A
A2_TE0885652	4.74584	A
A2_TE0885653	5.83343	A
A2_TE0885654	8.60183	A
A2_TE0885655	4.94358	A
A2_TE0885656	2.76841	A
A2_TE0885657	2.76841	A
A2_TE0885658	2.76841	A
A2_TE0885659	2.76841	A
A2_TE0885660	2.76841	A
A2_TE0885661	3.65825	A
A2_TE0885662	1.58195	A
A2_TE0885663	1.58195	A
A2_TE0885664	1.58195	A
A2_TE0885665	1.97743	A
A2_TE0885666	2.66953	A
A2_TE0885667	0.197743	A
A2_TE0885668	0.197743	A
A2_TE0885669	0.197743	A
A2_TE0885670	15.5228	A
A2_TE0885687	16.0172	A
A2_TE0885724	1.3842	A
A2_TE0886279	265.273	A
A2_TE0886280	207.334	A
A2_TE0886323	1.58195	A
A2_TE0886324	7.3165	A
A2_TE0886325	0.296615	A
A2_TE0886326	0.296615	A
A2_TE0886327	0.197743	A
A2_TE0886328	0.395487	A
A2_TE0886935	14.8307	A
A2_TE0886938	0.197743	A
A2_TE0886939	0.197743	A
A2_TE0887328	0.889845	A
A2_TE0887380	0.59323	A
A2_TE0887381	0.59323	A
A2_TE0887382	0.59323	A
A2_TE0887383	0.395487	A
A2_TE0887384	0.790973	A
A2_TE0887385	0.395487	A
A2_TE0887397	4.15261	A
A2_TE0888125	2.27405	A
A2_TE0888126	0.296615	A
A2_TE0888157	12.6556	A
A2_TE0888158	61.3993	A
A2_TE0888899	4.44922	A
A2_TE0888900	4.44922	A
A2_TE0888901	5.43794	A
A2_TE0888902	6.72327	A
A2_TE0888903	15.1274	A
A2_TE0888904	4.74584	A
A2_TE0888905	7.3165	A
A2_TE0888906	0.889845	A
A2_TE0888911	0.197743	A
A2_TE0888912	5.9323	A
A2_TE0888913	35.0994	A
A2_TE0888914	6.52553	A
A2_TE0888944	0.197743	A
A2_TE0888945	0.296615	A
A2_TE0888946	0.296615	A
A2_TE0889524	0.197743	A
A2_TE0889525	0.197743	A
A2_TE0889526	0.197743	A
A2_TE0889527	0.197743	A
A2_TE0889528	0.197743	A
A2_TE0889529	0.197743	A
A2_TE0889530	0.197743	A
A2_TE0889531	0.197743	A
A2_TE0889532	0.197743	A
A2_TE0889533	0.197743	A
A2_TE0889534	0.197743	A
A2_TE0889535	0.197743	A
A2_TE0889536	0.197743	A
A2_TE0889537	0.197743	A
A2_TE0889538	0.197743	A
A2_TE0889539	0.197743	A
A2_TE0889540	0.197743	A
A2_TE0889541	0.197743	A
A2_TE0889542	0.197743	A
A2_TE0889543	0.197743	A
A2_TE0889544	0.197743	A
A2_TE0889545	0.197743	A
A2_TE0889546	0.197743	A
A2_TE0889547	0.197743	A
A2_TE0889548	0.197743	A
A2_TE0889549	0.197743	A
A2_TE0889550	0.197743	A
A2_TE0889551	0.197743	A
A2_TE0889552	0.197743	A
A2_TE0889553	0.197743	A
A2_TE0889554	0.197743	A
A2_TE0889556	0.197743	A
A2_TE0889557	0.197743	A
A2_TE0889558	0.197743	A
A2_TE0889559	0.197743	A
A2_TE0889560	0.197743	A
A2_TE0889561	0.197743	A
A2_TE0889562	0.197743	A
A2_TE0889563	0.197743	A
A2_TE0889564	0.197743	A
A2_TE0889565	0.197743	A
A2_TE0889566	0.197743	A
A2_TE0889567	0.197743	A
