index	FPKM	status	genome
Grai_08G014110	1.216111	AAB	D
Grai_08G014160	32.242817	AAB	D
Grai_08G014170	26.519371	AAB	D
Grai_08G014180	4.928617	AAB	D
Grai_08G014220	23.34577	AAB	D
Grai_08G014250	13.690313	AAB	D
Grai_08G014260	13.329831	AAB	D
Grai_08G014360	2.741171	AAB	D
Grai_08G014370	0	AAB	D
Grai_08G014380	9.821504	AAB	D
Grai_08G014410	0.72345	AAB	D
Grai_08G014420	51.042938	AAB	D
Grai_08G014430	0	AAB	D
Grai_08G014440	89.906151	AAB	D
Grai_08G014450	25.950148	AAB	D
Grai_08G014490	0.181595	AAB	D
Grai_08G014500	1.76674	AAB	D
Grai_08G014690	7.285273	AAB	D
Grai_08G014760	2.097214	AAB	D
Grai_08G014770	45.554714	AAB	D
Grai_08G014840	5.853875	AAB	D
Grai_08G014850	0.112914	AAB	D
Grai_08G014860	3.917066	AAB	D
Grai_08G014900	9.805213	AAB	D
Grai_08G014920	44.211803	AAB	D
Grai_08G014940	13.732262	AAB	D
Grai_08G014950	56.440121	AAB	D
Grai_08G014960	30.636021	AAB	D
Grai_08G014970	18.969564	AAB	D
Grai_08G014980	14.707631	AAB	D
Grai_08G015150	2.198104	AAB	D
Grai_08G015240	0.706428	AAB	D
Grai_08G015370	0	AAB	D
Grai_08G015390	10.923084	AAB	D
Grai_08G015400	24.797939	AAB	D
Grai_08G015430	3.9657	AAB	D
Grai_08G015450	13.659654	AAB	D
Grai_08G015470	0	AAB	D
Grai_08G015480	0.019266	AAB	D
Grai_08G015490	0	AAB	D
Grai_08G015500	15.774771	AAB	D
Grai_08G015540	165.627411	AAB	D
Grai_08G015740	8.319151	AAB	D
Grai_08G015790	0.575281	AAB	D
Grai_08G015800	1.070302	AAB	D
Grai_08G015810	27.683413	AAB	D
Grai_08G015830	0.074146	AAB	D
Grai_08G015840	2.051974	AAB	D
Grai_08G015850	3.421607	AAB	D
Grai_08G015860	0.303681	AAB	D
Grai_08G015870	0	AAB	D
Grai_08G015990	9.731538	AAB	D
Grai_08G016000	0.15642	AAB	D
Grai_08G016010	0.455401	AAB	D
Grai_08G016040	6.679015	AAB	D
Grai_08G016070	8.016726	AAB	D
Grai_08G016080	22.756723	AAB	D
Grai_08G016300	4.179102	AAB	D
Grai_08G016320	0	AAB	D
Grai_08G016330	0	AAB	D
Grai_08G016820	0	AAB	D
Grai_08G016860	99.351944	AAB	D
Grai_08G016870	0	AAB	D
Grai_08G016880	20.362293	AAB	D
Grai_08G016890	2.521624	AAB	D
Grai_08G016900	13.369664	AAB	D
Grai_08G016910	0	AAB	D
Grai_08G016920	383.829926	AAB	D
Grai_08G016930	0	AAB	D
Grai_08G017190	11.070078	AAB	D
Grai_08G017200	19.227211	AAB	D
Grai_08G017210	4.130498	AAB	D
Grai_08G017220	3.036702	AAB	D
Grai_08G017250	10.681893	AAB	D
Grai_08G017260	9.762173	AAB	D
Grai_08G017270	4.77389	AAB	D
Grai_08G017290	13.03302	AAB	D
Grai_08G017310	0.901212	AAB	D
Grai_08G017330	27.986523	AAB	D
Grai_08G017340	1.059097	AAB	D
Grai_08G017350	5.779314	AAB	D
Grai_08G017360	8.117968	AAB	D
Grai_08G017390	2.723783	AAB	D
Grai_08G017470	13.367324	AAB	D
Grai_08G017480	4.565183	AAB	D
Grai_08G017490	16.707317	AAB	D
Grai_08G017520	43.634937	AAB	D
Grai_08G017530	28.724667	AAB	D
Grai_08G017540	17.462725	AAB	D
Grai_08G017550	69.346764	AAB	D
Grai_08G017570	80.936554	AAB	D
Grai_08G017580	0	AAB	D
Grai_08G017610	18.442589	AAB	D
Grai_08G017700	182.063019	AAB	D
Grai_08G017710	38.254929	AAB	D
Grai_08G017720	0	AAB	D
Grai_08G017730	0.200778	AAB	D
Grai_08G017740	8.668676	AAB	D
Grai_08G017780	4.09557	AAB	D
Grai_08G017790	0.098259	AAB	D
Grai_08G017800	25.379755	AAB	D
Grai_08G017810	16.318226	AAB	D
Grai_08G017820	10.688131	AAB	D
Grai_08G017830	1.360046	AAB	D
Grai_08G017840	0.161351	AAB	D
Grai_08G017850	97.308487	AAB	D
Grai_08G017860	0.93389	AAB	D
Grai_08G017870	8.185096	AAB	D
Grai_08G017900	5.266799	AAB	D
Grai_08G017910	6.920793	AAB	D
Grai_08G017920	5.972236	AAB	D
Grai_08G017930	1.225861	AAB	D
Grai_08G017940	0.858987	AAB	D
Grai_08G017950	18.240467	AAB	D
Grai_08G018080	3.497138	AAB	D
Grai_08G018140	0	AAB	D
Grai_08G018150	20.251354	AAB	D
Grai_08G018960	12.174443	AAB	D
Grai_08G018970	125.298111	AAB	D
Grai_08G018980	3.302494	AAB	D
Grai_08G019020	6.6214	AAB	D
Grai_08G019040	16.448381	AAB	D
Grai_08G019050	17.316753	AAB	D
Grai_08G019060	0.111364	AAB	D
Grai_08G019070	10.270121	AAB	D
Grai_08G019340	3.007571	AAB	D
Grai_08G019350	26.400652	AAB	D
Grai_08G019360	0.542159	AAB	D
Grai_08G019370	0	AAB	D
Grai_08G020290	10.45636	AAB	D
Grai_08G020300	1.062328	AAB	D
Grai_08G020330	1.394966	AAB	D
Grai_08G020350	9.814976	AAB	D
Grai_08G020370	7.365204	AAB	D
Grai_08G020440	6.556352	AAB	D
Grai_08G020450	77.210434	AAB	D
Grai_08G020470	1.978815	AAB	D
Grai_08G020480	56.8144	AAB	D
Grai_08G020490	15.988497	AAB	D
Grai_08G020500	1.466567	AAB	D
Grai_08G020560	1.400555	AAB	D
Grai_08G020580	60.12254	AAB	D
Grai_08G020590	20.734596	AAB	D
Grai_08G020600	8.600376	AAB	D
Grai_08G020620	5.994321	AAB	D
Grai_08G020630	11.118155	AAB	D
Grai_08G020820	1.082354	AAB	D
Grai_08G022850	4.543841	AAB	D
Grai_08G022860	6.412442	AAB	D
Grai_08G022870	1.132584	AAB	D
Grai_08G022880	1.553228	AAB	D
Grai_08G022950	17.568781	AAB	D
Grai_08G022970	10.080256	AAB	D
Grai_08G022980	0.731965	AAB	D
Grai_08G023000	13.776479	AAB	D
Grai_08G023010	9.142759	AAB	D
Grai_08G023030	0.087968	AAB	D
Grai_08G023050	60.62936	AAB	D
Grai_08G023060	1.461794	AAB	D
Grai_08G023070	0.141069	AAB	D
Grai_08G023080	2.716743	AAB	D
Grai_08G023090	0.203233	AAB	D
Grai_08G023150	78.930305	AAB	D
Grai_08G023170	1.743693	AAB	D
Grai_08G023200	22.506018	AAB	D
Grai_09G000380	6.463638	AAB	D
Grai_09G000390	9.07576	AAB	D
Grai_09G001650	0	AAB	D
Grai_09G001700	0	AAB	D
Grai_09G001730	15.532734	AAB	D
Grai_09G001810	14.526245	AAB	D
Grai_09G001850	44.183353	AAB	D
Grai_09G001860	0	AAB	D
Grai_09G001870	15.550316	AAB	D
Grai_09G001890	2.384769	AAB	D
Grai_09G001900	62.659401	AAB	D
Grai_09G001910	0.108538	AAB	D
Grai_09G001920	11.830027	AAB	D
Grai_09G001930	11.195186	AAB	D
Grai_09G001940	4.042952	AAB	D
Grai_09G002160	0	AAB	D
Grai_09G002380	0	AAB	D
Grai_09G002410	0	AAB	D
Grai_09G002420	19.2707	AAB	D
Grai_09G002440	7.481225	AAB	D
Grai_09G002450	4.897691	AAB	D
Grai_09G002460	1.989458	AAB	D
Grai_09G002470	6.361289	AAB	D
Grai_09G002480	0.117496	AAB	D
Grai_09G002940	0.246897	AAB	D
Grai_09G002950	0.614755	AAB	D
Grai_09G003150	1.773264	AAB	D
Grai_09G003160	0	AAB	D
Grai_09G003320	21.913055	AAB	D
Grai_09G003370	2.36458	AAB	D
Grai_09G003380	1.135204	AAB	D
Grai_09G003390	22.372902	AAB	D
Grai_09G003400	0.193344	AAB	D
Grai_09G003700	1.058684	AAB	D
Grai_09G003750	14.810798	AAB	D
Grai_09G003870	9.104436	AAB	D
Grai_09G003880	10.237826	AAB	D
Grai_09G004020	19.659737	AAB	D
Grai_09G004040	0.308101	AAB	D
Grai_09G004050	0.051075	AAB	D
Grai_09G004060	1.586272	AAB	D
Grai_09G004090	14.963262	AAB	D
Grai_09G004100	13.588035	AAB	D
Grai_09G004110	0.134238	AAB	D
Grai_09G004120	0.292866	AAB	D
Grai_09G004220	1.382531	AAB	D
Grai_09G004230	19.685389	AAB	D
Grai_09G004260	12.897719	AAB	D
Grai_09G004300	16.900381	AAB	D
Grai_09G004420	27.967817	AAB	D
Grai_09G004460	56.395042	AAB	D
Grai_09G004470	0.129902	AAB	D
Grai_09G004630	0.45188	AAB	D
Grai_09G004640	13.501922	AAB	D
Grai_09G004650	1.90377	AAB	D
Grai_09G004660	1.131864	AAB	D
Grai_09G004670	49.488251	AAB	D
Grai_09G004710	3.875965	AAB	D
Grai_09G005040	1.056957	AAB	D
Grai_09G005050	17.899017	AAB	D
Grai_09G005060	31.912821	AAB	D
Grai_09G005080	4.530702	AAB	D
Grai_09G005090	2.811633	AAB	D
Grai_09G005100	34.977398	AAB	D
Grai_09G005190	0.099293	AAB	D
Grai_09G005250	15.749144	AAB	D
Grai_09G005260	15.522929	AAB	D
Grai_09G005580	5.551377	AAB	D
Grai_09G005600	5.994405	AAB	D
Grai_09G005630	20.135136	AAB	D
Grai_09G005650	0	AAB	D
Grai_09G005670	11.194178	AAB	D
Grai_09G005800	1.981952	AAB	D
Grai_09G005830	26.098396	AAB	D
Grai_09G005850	24.293251	AAB	D
Grai_09G005870	8.965343	AAB	D
Grai_09G005880	2.448146	AAB	D
Grai_09G005920	19.01438	AAB	D
Grai_09G006130	95.685402	AAB	D
Grai_09G006210	21.229958	AAB	D
Grai_09G006240	31.302612	AAB	D
Grai_09G006270	18.888966	AAB	D
Grai_09G006560	21.044767	AAB	D
Grai_09G006720	16.277431	AAB	D
Grai_09G006810	20.593002	AAB	D
Grai_09G006820	7.050937	AAB	D
Grai_09G006830	2.670574	AAB	D
Grai_09G006860	108.343948	AAB	D
Grai_09G006870	1.503305	AAB	D
Grai_09G006880	0.033452	AAB	D
Grai_09G006890	23.716265	AAB	D
Grai_09G006920	0	AAB	D
Grai_09G006930	0.394858	AAB	D
Grai_09G007040	4.862529	AAB	D
Grai_09G007050	0	AAB	D
Grai_09G007060	0.813934	AAB	D
Grai_09G007110	1.180105	AAB	D
Grai_09G007140	0.031344	AAB	D
Grai_09G007190	2.754542	AAB	D
Grai_09G007200	7.113779	AAB	D
Grai_09G007210	15.749239	AAB	D
Grai_09G007230	3.154974	AAB	D
Grai_09G007240	57.615067	AAB	D
Grai_09G007290	13.148612	AAB	D
Grai_09G007320	3.745546	AAB	D
Grai_09G007330	4.164076	AAB	D
Grai_09G007370	3.955334	AAB	D
Grai_09G007380	0.688884	AAB	D
Grai_09G007390	9.444443	AAB	D
Grai_09G007430	0.924757	AAB	D
Grai_09G007510	12.044975	AAB	D
Grai_09G007530	4.657602	AAB	D
Grai_09G007640	109.985252	AAB	D
Grai_09G007660	14.666811	AAB	D
Grai_09G007680	13.978292	AAB	D
Grai_09G007690	12.270415	AAB	D
Grai_09G007710	10.058922	AAB	D
Grai_09G007720	12.422297	AAB	D
Grai_09G007740	24.731829	AAB	D
Grai_09G007760	7.713343	AAB	D
Grai_09G007770	25.169815	AAB	D
Grai_09G007790	8.764163	AAB	D
Grai_09G007860	0	AAB	D
Grai_09G008060	12.382401	AAB	D
Grai_09G008260	3.5915	AAB	D
Grai_09G008270	79.637772	AAB	D
Grai_09G008320	31.418106	AAB	D
Grai_09G008360	28.17382	AAB	D
Grai_09G008370	27.599855	AAB	D
Grai_09G008390	90.765152	AAB	D
Grai_09G008460	32.832329	AAB	D
Grai_09G008470	0	AAB	D
Grai_09G008480	19.698551	AAB	D
Grai_09G008520	0	AAB	D
Grai_09G008530	25.185677	AAB	D
Grai_09G008550	0	AAB	D
Grai_09G008610	3.632011	AAB	D
Grai_09G008640	0	AAB	D
Grai_09G008650	7.768766	AAB	D
Grai_09G008660	0	AAB	D
Grai_09G008700	0	AAB	D
Grai_09G009560	15.896588	AAB	D
Grai_09G022260	20.192486	AAB	D
Grai_09G022270	98.277924	AAB	D
Grai_09G022290	0	AAB	D
Grai_09G022300	16.663183	AAB	D
Grai_09G022310	6.64126	AAB	D
Grai_10G009050	7.612803	AAB	D
Grai_10G009060	28.958757	AAB	D
Grai_10G009070	73.687866	AAB	D
Grai_10G010040	57.829147	AAB	D
Grai_10G010060	52.05846	AAB	D
Grai_10G010070	6.548103	AAB	D
Grai_10G010090	13.166025	AAB	D
Grai_10G010100	24.914345	AAB	D
Grai_10G010110	9.578956	AAB	D
Grai_10G010120	2.600553	AAB	D
Grai_10G010130	7.349351	AAB	D
Grai_10G010140	20.248966	AAB	D
Grai_10G010150	22.006977	AAB	D
Grai_10G010160	5.345159	AAB	D
Grai_10G010170	6.093675	AAB	D
Grai_10G010180	14.68911	AAB	D
Grai_10G010200	0.277021	AAB	D
Grai_10G010230	14.866511	AAB	D
Grai_10G010240	0.534894	AAB	D
Grai_10G010250	16.963863	AAB	D
Grai_10G010260	1.601008	AAB	D
Grai_10G010270	3.570997	AAB	D
Grai_10G010280	3.178831	AAB	D
Grai_10G010290	10.117917	AAB	D
Grai_10G010300	10.257902	AAB	D
Grai_10G010350	93.061203	AAB	D
Grai_10G010380	0.873131	AAB	D
Grai_10G010390	42.060692	AAB	D
Grai_10G010400	1.037053	AAB	D
Grai_10G010410	2.382858	AAB	D
Grai_10G011020	8.20771	AAB	D
Grai_10G011030	18.175163	AAB	D
Grai_10G011040	0	AAB	D
Grai_10G011050	0	AAB	D
Grai_10G011090	26.685703	AAB	D
Grai_10G011100	39.69479	AAB	D
Grai_10G011110	0	AAB	D
Grai_10G011140	6.754842	AAB	D
Grai_10G011150	0.041114	AAB	D
Grai_10G011170	0.057983	AAB	D
Grai_10G011180	9.899182	AAB	D
Grai_10G011200	0.128359	AAB	D
Grai_10G011210	48.344639	AAB	D
Grai_10G011240	3.00564	AAB	D
Grai_10G011290	1.742109	AAB	D
Grai_10G011310	9.305524	AAB	D
Grai_10G011320	0.129894	AAB	D
Grai_10G011330	0.188682	AAB	D
Grai_10G011380	0.015695	AAB	D
Grai_10G011400	101.204666	AAB	D
Grai_10G011410	0.246854	AAB	D
Grai_10G011430	13.397064	AAB	D
Grai_10G011440	15.199605	AAB	D
Grai_10G011460	18.785015	AAB	D
Grai_10G011480	0.498552	AAB	D
Grai_10G011530	183.018295	AAB	D
Grai_10G011540	0.551996	AAB	D
Grai_10G011590	3.384945	AAB	D
Grai_10G011600	0.145109	AAB	D
Grai_10G011610	4.067619	AAB	D
Grai_10G011630	68.834496	AAB	D
Grai_10G011640	8.199644	AAB	D
Grai_10G011650	7.185576	AAB	D
Grai_10G011750	0	AAB	D
Grai_10G011760	18.713871	AAB	D
Grai_10G011770	1.856952	AAB	D
Grai_10G011790	38.910843	AAB	D
Grai_10G011800	0	AAB	D
Grai_10G012070	9.868267	AAB	D
Grai_10G012090	4.180805	AAB	D
Grai_10G012100	40.604313	AAB	D
Grai_10G012110	23.449844	AAB	D
Grai_10G012130	133.433929	AAB	D
Grai_10G012150	19.138002	AAB	D
Grai_10G012170	8.079645	AAB	D
Grai_10G012180	0.017486	AAB	D
Grai_10G012200	7.848247	AAB	D
Grai_10G012210	7.454868	AAB	D
Grai_10G012350	5.311939	AAB	D
Grai_10G012360	10.568496	AAB	D
Grai_10G012420	18.917974	AAB	D
Grai_10G012440	27.2836	AAB	D
Grai_10G012460	0	AAB	D
Grai_10G012580	20.877472	AAB	D
Grai_10G012610	3.346482	AAB	D
Grai_10G012620	3.734235	AAB	D
Grai_10G012640	0.10191	AAB	D
Grai_10G012680	0.013171	AAB	D
Grai_10G012690	16.166784	AAB	D
Grai_10G012710	36.687099	AAB	D
Grai_10G012730	0.647537	AAB	D
Grai_10G012740	17.223139	AAB	D
Grai_10G012750	37.627941	AAB	D
Grai_10G012780	29.263288	AAB	D
Grai_10G012830	7.565591	AAB	D
Grai_10G013320	14.466752	AAB	D
Grai_10G013330	14.834935	AAB	D
Grai_10G013380	1816.23584	AAB	D
Grai_10G013440	317.647614	AAB	D
Grai_10G013450	0	AAB	D
Grai_10G013530	1.509597	AAB	D
Grai_10G013540	1.004437	AAB	D
Grai_10G013550	6.705518	AAB	D
Grai_10G013560	20.420746	AAB	D
Grai_10G013580	3.383134	AAB	D
Grai_10G013590	105.16539	AAB	D
Grai_10G013660	9.212417	AAB	D
Grai_10G013670	26.057484	AAB	D
Grai_10G013720	83.822212	AAB	D
Grai_10G013760	5.979029	AAB	D
Grai_10G014160	46.63575	AAB	D
Grai_10G014170	108.189514	AAB	D
Grai_10G014210	15.841599	AAB	D
Grai_10G014220	2.485679	AAB	D
Grai_10G014230	8.572828	AAB	D
Grai_10G014240	1.622068	AAB	D
Grai_10G014250	7.640013	AAB	D
Grai_10G014270	17.199602	AAB	D
Grai_10G014290	0	AAB	D
Grai_10G014310	6.717888	AAB	D
Grai_10G014340	2.568727	AAB	D
Grai_10G014550	1.012047	AAB	D
Grai_10G014560	0	AAB	D
Grai_10G014600	6.995183	AAB	D
Grai_10G014610	3.051532	AAB	D
Grai_10G014690	12.512779	AAB	D
Grai_10G014720	30.531998	AAB	D
Grai_10G014770	3.682785	AAB	D
Grai_10G014810	10.041504	AAB	D
Grai_10G014820	11.231194	AAB	D
Grai_10G014830	0	AAB	D
Grai_10G015120	4.180395	AAB	D
Grai_10G015130	0.251868	AAB	D
Grai_10G015160	18.128912	AAB	D
Grai_10G015180	13.758166	AAB	D
Grai_10G015190	8.903002	AAB	D
Grai_10G015200	10.829226	AAB	D
Grai_10G015210	9.733036	AAB	D
Grai_10G015220	13.147018	AAB	D
Grai_10G015240	0.030867	AAB	D
Grai_10G015270	18.318558	AAB	D
Grai_10G015450	1.090112	AAB	D
Grai_10G015470	15.432743	AAB	D
Grai_10G015480	47.827587	AAB	D
Grai_10G015500	47.670261	AAB	D
Grai_10G015540	48.875435	AAB	D
Grai_10G015560	25.029554	AAB	D
Grai_10G015570	29.008446	AAB	D
Grai_10G015600	1.135429	AAB	D
Grai_10G015610	39.532398	AAB	D
Grai_10G015810	21.719418	AAB	D
Grai_10G015820	2.348997	AAB	D
Grai_10G015830	10.641372	AAB	D
Grai_10G015880	3.106437	AAB	D
Grai_10G015920	8.370006	AAB	D
Grai_10G015930	0	AAB	D
Grai_10G015940	29.194941	AAB	D
Grai_10G015950	13.422485	AAB	D
Grai_10G015970	17.820938	AAB	D
Grai_10G015980	0	AAB	D
Grai_10G016080	0.762358	AAB	D
Grai_10G016130	8.555111	AAB	D
Grai_10G016140	12.952289	AAB	D
Grai_10G016150	1.531234	AAB	D
Grai_10G016160	0	AAB	D
Grai_10G016170	31.772385	AAB	D
Grai_10G016250	9.150005	AAB	D
Grai_10G016280	3.156274	AAB	D
Grai_10G016690	29.947037	AAB	D
Grai_10G016700	7.579566	AAB	D
Grai_10G016710	8.1607	AAB	D
Grai_10G016720	4.425188	AAB	D
Grai_10G016740	5.409133	AAB	D
Grai_10G016750	2.681801	AAB	D
Grai_10G016770	25.361364	AAB	D
Grai_10G016810	0	AAB	D
Grai_10G016820	10.449982	AAB	D
Grai_10G016830	1.307937	AAB	D
Grai_10G016840	3.496455	AAB	D
Grai_10G016910	256.126556	AAB	D
Grai_10G016940	34.453121	AAB	D
Grai_10G016950	15.037429	AAB	D
Grai_10G016960	17.786442	AAB	D
Grai_10G016980	16.230694	AAB	D
Grai_10G017090	13.243393	AAB	D
Grai_10G017100	97.193855	AAB	D
Grai_10G017140	0.793033	AAB	D
Grai_10G017180	14.540977	AAB	D
Grai_10G017220	2.858425	AAB	D
Grai_10G017240	40.474972	AAB	D
Grai_10G017250	22.383141	AAB	D
Grai_10G017260	33.590187	AAB	D
Grai_10G017270	7.575204	AAB	D
Grai_10G017310	7.468051	AAB	D
Grai_10G017320	3.42481	AAB	D
Grai_10G017420	676.605225	AAB	D
Grai_10G017470	11.968093	AAB	D
Grai_10G017480	55.694897	AAB	D
Grai_10G017550	0.181877	AAB	D
Grai_10G017610	9.764987	AAB	D
Grai_10G017620	3.197078	AAB	D
Grai_10G017640	16.480022	AAB	D
Grai_10G017650	0	AAB	D
Grai_10G017660	1.166587	AAB	D
Grai_10G017680	17.076612	AAB	D
Grai_10G017700	0	AAB	D
Grai_10G017770	8.011799	AAB	D
Grai_10G017790	16.53673	AAB	D
Grai_10G017870	1.445446	AAB	D
Grai_10G017880	51.075352	AAB	D
Grai_10G017890	2.879391	AAB	D
Grai_10G017900	0	AAB	D
Grai_10G018340	20.068985	AAB	D
Grai_10G018360	4.549247	AAB	D
Grai_10G018370	11.088843	AAB	D
Grai_10G018640	0.070115	AAB	D
Grai_10G018650	10.742721	AAB	D
Grai_10G018750	10.18301	AAB	D
Grai_10G018840	30.392965	AAB	D
Grai_10G018950	4.87257	AAB	D
Grai_10G019290	61.896561	AAB	D
Grai_10G019300	8.36965	AAB	D
Grai_10G019310	21.989822	AAB	D
Grai_10G019320	25.736238	AAB	D
Grai_10G019340	36.4118	AAB	D
Grai_10G019550	0.413653	AAB	D
Grai_10G019580	20.373692	AAB	D
Grai_10G019750	0.133897	AAB	D
Grai_10G019900	9.80077	AAB	D
Grai_10G019910	32.896172	AAB	D
Grai_10G020630	11.591953	AAB	D
Grai_10G020640	35.324348	AAB	D
Grai_10G020650	8.608626	AAB	D
Grai_10G020660	38.907349	AAB	D
Grai_10G020710	0	AAB	D
Grai_10G020720	14.552066	AAB	D
Grai_10G020750	25.179188	AAB	D
Grai_10G020760	8.250856	AAB	D
Grai_10G020820	25.355293	AAB	D
Grai_10G020830	12.345826	AAB	D
Grai_10G020850	8.19802	AAB	D
Grai_10G020860	27.303102	AAB	D
Grai_10G020910	0	AAB	D
Grai_10G020920	0	AAB	D
Grai_10G020930	15.298294	AAB	D
Grai_10G020960	9.30401	AAB	D
Grai_10G020970	5.973068	AAB	D
Grai_10G020980	7.895051	AAB	D
Grai_10G020990	17.08943	AAB	D
Grai_10G021020	7.23127	AAB	D
Grai_10G021040	0	AAB	D
Grai_10G021070	19.895786	AAB	D
Grai_10G021080	12.475334	AAB	D
Grai_10G021090	11.951982	AAB	D
Grai_10G021130	44.837059	AAB	D
Grai_10G021170	13.26638	AAB	D
Grai_10G021190	0.050485	AAB	D
Grai_10G021200	14.927838	AAB	D
Grai_10G021210	4.230465	AAB	D
Grai_10G021240	3.893028	AAB	D
Grai_10G021250	7.095323	AAB	D
Grai_10G021270	20.956671	AAB	D
Grai_10G021280	0	AAB	D
Grai_10G021300	80.706787	AAB	D
Grai_10G021310	25.796034	AAB	D
Grai_10G021320	12.182437	AAB	D
Grai_10G021340	25.958519	AAB	D
Grai_10G021360	6.448877	AAB	D
Grai_10G021370	12.47861	AAB	D
Grai_10G021580	0	AAB	D
Grai_10G021590	19.377851	AAB	D
Grai_10G021620	137.87822	AAB	D
Grai_10G021630	3.953362	AAB	D
Grai_10G022150	0.390077	AAB	D
Grai_10G022250	11.239552	AAB	D
Grai_10G022260	19.366402	AAB	D
Grai_10G022270	1.099069	AAB	D
Grai_10G022280	30.316904	AAB	D
Grai_10G022290	27.712543	AAB	D
Grai_10G022310	0	AAB	D
Grai_10G022320	21.413414	AAB	D
Grai_10G022330	3.831307	AAB	D
Grai_10G022360	0	AAB	D
Grai_10G022390	173.802887	AAB	D
Grai_10G022400	21.277185	AAB	D
Grai_10G022410	20.700199	AAB	D
Grai_10G022440	0.328679	AAB	D
Grai_10G022460	0.146262	AAB	D
Grai_10G022480	8.799369	AAB	D
Grai_10G022510	1.94017	AAB	D
Grai_10G023250	10.308757	AAB	D
Grai_10G023260	0	AAB	D
Grai_10G023270	0	AAB	D
Grai_10G023290	33.451698	AAB	D
Grai_10G023340	0	AAB	D
Grai_10G023350	3.101512	AAB	D
Grai_10G023360	3.911847	AAB	D
Grai_10G023370	10.283458	AAB	D
Grai_10G023380	33.747314	AAB	D
Grai_10G023410	0.956279	AAB	D
Grai_10G023440	6.340451	AAB	D
Grai_10G023450	7.279618	AAB	D
Grai_10G023470	38.716576	AAB	D
Grai_10G023480	42.864063	AAB	D
Grai_10G023490	0.479369	AAB	D
Grai_10G023500	5.509514	AAB	D
Grai_10G023510	8.573209	AAB	D
Grai_10G023520	20.114168	AAB	D
Grai_10G023530	3.041253	AAB	D
Grai_10G023540	27.961851	AAB	D
Grai_10G023560	3.745662	AAB	D
Grai_10G023570	0	AAB	D
Grai_10G023580	3.546876	AAB	D
Grai_10G023590	1.581766	AAB	D
Grai_10G023600	0	AAB	D
Grai_10G023610	0	AAB	D
Grai_10G023650	2.778804	AAB	D
Grai_10G023680	0	AAB	D
Grai_10G023690	0	AAB	D
Grai_10G023710	5.660224	AAB	D
Grai_10G023720	0	AAB	D
Grai_10G023730	4.438854	AAB	D
Grai_10G023740	0	AAB	D
Grai_10G023750	10.046865	AAB	D
Grai_10G025740	0	AAB	D
Grai_10G025840	2.120936	AAB	D
Grai_11G007390	26.383415	AAB	D
Grai_11G007880	25.813091	AAB	D
Grai_11G008220	0.91823	AAB	D
Grai_11G008230	0	AAB	D
Grai_11G008240	19.505352	AAB	D
Grai_11G008520	3.554852	AAB	D
Grai_11G008540	7.826384	AAB	D
Grai_11G008560	10.118139	AAB	D
Grai_11G008570	2.983553	AAB	D
Grai_11G008610	17.252079	AAB	D
Grai_11G008620	0	AAB	D
Grai_11G008640	10.738345	AAB	D
Grai_11G008650	15.765025	AAB	D
Grai_11G008660	70.840752	AAB	D
Grai_11G008700	9.207488	AAB	D
Grai_11G008710	34.067398	AAB	D
Grai_11G008720	0	AAB	D
Grai_11G008730	0	AAB	D
Grai_11G008750	73.332649	AAB	D
Grai_11G008760	33.062515	AAB	D
Grai_11G008830	4.528004	AAB	D
Grai_11G008840	27.909384	AAB	D
Grai_11G008850	10.725009	AAB	D
Grai_11G008860	31.956381	AAB	D
Grai_11G008870	51.159866	AAB	D
Grai_11G008880	22.031986	AAB	D
Grai_11G008890	2.843602	AAB	D
Grai_11G009080	0	AAB	D
Grai_11G009170	0	AAB	D
Grai_11G009190	0.125938	AAB	D
Grai_11G009220	0.125966	AAB	D
Grai_11G009230	0.557722	AAB	D
Grai_11G009240	28.752544	AAB	D
Grai_11G009260	0	AAB	D
Grai_11G009270	2.891038	AAB	D
Grai_11G009280	17.515701	AAB	D
Grai_11G009290	18.847692	AAB	D
Grai_11G009310	0	AAB	D
Grai_11G009320	0.214671	AAB	D
Grai_11G009340	1.054065	AAB	D
Grai_11G009380	27.127626	AAB	D
Grai_11G009390	0	AAB	D
Grai_11G009400	6.792229	AAB	D
Grai_11G009420	15.959028	AAB	D
Grai_11G009440	6.87816	AAB	D
Grai_11G009450	46.602211	AAB	D
Grai_11G009460	1.144974	AAB	D
Grai_11G009470	83.833443	AAB	D
Grai_11G009500	0	AAB	D
Grai_11G009510	0.037469	AAB	D
Grai_11G009520	6.214234	AAB	D
Grai_11G009530	7.833331	AAB	D
Grai_11G009540	0	AAB	D
Grai_11G009610	12.104004	AAB	D
Grai_11G009630	17.96475	AAB	D
Grai_11G009650	0	AAB	D
Grai_11G009670	34.158356	AAB	D
Grai_11G009680	8.441106	AAB	D
Grai_11G009690	0.033567	AAB	D
Grai_11G009700	3.885442	AAB	D
Grai_11G009730	13.728108	AAB	D
Grai_11G009770	24.194431	AAB	D
Grai_11G009810	7.177293	AAB	D
Grai_11G009820	20.918388	AAB	D
Grai_11G009840	17.98678	AAB	D
Grai_11G009880	3.829951	AAB	D
Grai_11G009890	8.81321	AAB	D
Grai_11G009900	14.990817	AAB	D
Grai_11G009920	1.21983	AAB	D
Grai_11G009930	0.300479	AAB	D
Grai_11G009950	1.326955	AAB	D
Grai_11G009960	0	AAB	D
Grai_11G009970	0	AAB	D
