line	year	genome
1519	1.17143	D
1520	0.828571	D
1521	2.08571	D
1522	4.94286	D
1523	4.25714	D
1524	2.92857	D
1525	2.30714	D
1526	1.31429	D
1527	1.39286	D
1528	1.87857	D
1529	5.19286	D
1530	3.97857	D
1531	1.02143	D
1532	5.53571	D
1533	6.29286	D
1534	3.87857	D
1535	2.60714	D
1536	2.44286	D
1537	6.32857	D
1538	5.22143	D
1539	5.5	D
1540	1.83571	D
1541	1.94286	D
1542	2.91429	D
1543	4.37143	D
1544	6.78571	D
1545	1.19286	D
1546	4.25	D
1547	1.62857	D
1548	3.01429	D
1549	1.75714	D
1550	0.85	D
1551	0.878571	D
1552	2.98571	D
1553	4.03571	D
1554	1.68571	D
1555	3.13571	D
1556	2.66429	D
1557	2.97857	D
1558	3.97857	D
1559	3.40714	D
1560	3.57857	D
1561	4.76429	D
1562	3.00714	D
1563	2.49286	D
1564	2.24286	D
1565	0.907143	D
1566	1.02143	D
1567	1.14286	D
1568	3.50714	D
1569	2.98571	D
1570	1.66429	D
1571	1.53571	D
1572	1.51429	D
1573	3.11429	D
1574	2.97143	D
1575	2.08571	D
1576	2.00714	D
1577	3.53571	D
1578	1.41429	D
1579	2.35	D
1580	3.31429	D
1581	2.72857	D
1582	2.75714	D
1583	1.34286	D
1584	3.75	D
1585	1.42857	D
1586	0.571429	D
1587	1.4	D
1588	0.978571	D
1589	8.11429	D
1590	0.9	D
1591	2.12857	D
1592	0.707143	D
1593	0.621429	D
1594	2.81429	D
1595	2.69286	D
1596	0.492857	D
1597	0.957143	D
1598	2.23571	D
1599	1.37143	D
1600	2.64286	D
1601	0.878571	D
1602	5.14286	D
1603	4.1	D
1604	3.29286	D
1605	2.95	D
1606	1.98571	D
1607	1.93571	D
1608	0.778571	D
1609	1.77143	D
1610	1.43571	D
1611	0.742857	D
1612	1.47143	D
1613	1.14286	D
1614	4.33571	D
1615	1.41429	D
1616	1.55	D
1617	2.17143	D
1618	1.85	D
1619	1.22857	D
1620	0.992857	D
1621	0.842857	D
1622	3.36429	D
1623	0.464286	D
1624	4.02857	D
1625	3.24286	D
1626	0.435714	D
1627	1.30714	D
1628	1.52143	D
1629	3.82143	D
1630	9.03571	D
1631	2.53571	D
1632	0.628571	D
1633	1.32143	D
1634	3.98571	D
1635	1.35	D
1636	1.60714	D
1637	4.04286	D
1638	1.99286	D
1639	2.87143	D
1640	2.03571	D
1641	0.8	D
1642	3	D
1643	0.35	D
1644	2.20714	D
1645	1.00714	D
1646	1.35	D
1647	2.77857	D
1648	3.08571	D
1649	1.26429	D
1650	0.207143	D
1651	0.864286	D
1652	2.15714	D
1653	1.93571	D
1654	0.75	D
1655	2.90714	D
1656	2.37857	D
1657	1.52143	D
1658	0.378571	D
1659	0.721429	D
1660	1.48571	D
1661	1.59286	D
1662	1.65714	D
1663	1.97857	D
1664	2.82143	D
1665	1.00714	D
1666	4.25	D
1667	5.19286	D
1668	0.471429	D
1669	1.47857	D
1670	3.05714	D
1671	1.86429	D
1672	1.75714	D
1673	2.94286	D
1674	1.42857	D
1675	1.55714	D
1676	0.557143	D
1677	1.75714	D
1678	1.62143	D
1679	3.85	D
1680	4.18571	D
1681	4.12143	D
1682	4.1	D
1683	4.2	D
1684	7.58571	D
1685	3.85	D
1686	1.70714	D
1687	2.53571	D
1688	4.18571	D
1689	0.421429	D
1690	2.03571	D
1691	1.01429	D
1692	3.98571	D
1693	2.23571	D
1694	1.57143	D
1695	5.42143	D
1696	2.14286	D
1697	1.42857	D
1698	4.46429	D
1699	2.67857	D
1700	6.62143	D
1701	3.33571	D
1702	2.1	D
1703	2.92857	D
1704	0.278571	D
1705	1.66429	D
1706	7.32857	D
1707	2.15714	D
1708	6.87857	D
1709	5.60714	D
1710	1.25714	D
1711	4	D
1712	7.1	D
1713	2.02857	D
1714	4.8	D
1715	1.32857	D
1716	1.47857	D
1717	0.892857	D
1718	0.764286	D
1719	0.742857	D
1720	2.17857	D
1721	1.9	D
1722	0.642857	D
1723	1.17143	D
1724	0.707143	D
1725	1.46429	D
1726	0.864286	D
1727	1.16429	D
1728	0.464286	D
1729	1.1	D
1730	0.278571	D
1731	0.764286	D
1732	0.471429	D
1733	0.657143	D
1734	0.7	D
1735	0.657143	D
1736	0.935714	D
1737	0.914286	D
1738	0.721429	D
1739	1.2	D
1740	1.74286	D
1741	1.42143	D
1742	0.635714	D
1743	0.328571	D
1744	1	D
1745	1.54286	D
1746	1.53571	D
1747	4.42857	D
1748	2.38571	D
1749	3.56429	D
1750	6.7	D
1751	7.27143	D
1752	0.778571	D
1753	0.7	D
1754	1.87857	D
1755	4.37143	D
1756	0.914286	D
1757	1.6	D
1758	1.96429	D
1759	1.67857	D
1760	2.12143	D
1761	6.27857	D
1762	2.93571	D
1763	7.3	D
1764	2.44286	D
1765	1.32857	D
1766	7.85	D
1767	2.18571	D
1768	1.05	D
1769	2.92143	D
1770	0.764286	D
1771	1.14286	D
1772	3.77143	D
1773	4.41429	D
1774	4.31429	D
1775	2.42143	D
1776	2.90714	D
1777	1.81429	D
1778	3.91429	D
1779	2.78571	D
1780	8.47857	D
1781	3.57143	D
1782	2.72143	D
1783	3.03571	D
1784	2.64286	D
1785	2.64286	D
1786	3.42143	D
1787	3.53571	D
1788	10.8357	D
1789	3.10714	D
1790	4.49286	D
1791	2.9	D
1792	1.95	D
1793	2.43571	D
1794	2.17857	D
1795	2.05714	D
1796	1.2	D
1797	8.07143	D
1798	7.48571	D
1799	9.42857	D
1800	6.8	D
1801	8.64286	D
1802	1.14286	D
1803	3.02143	D
1804	14.2357	D
1805	1.18571	D
1806	9.94286	D
1807	1.16429	D
1808	2.65714	D
1809	3.72143	D
1810	2.66429	D
1811	3.32857	D
1812	1.72857	D
1813	3.55714	D
1814	2.09286	D
1815	6.64286	D
1816	6.13571	D
1817	6.44286	D
1818	1.07857	D
1819	5.15714	D
1820	2.83571	D
1821	3.15	D
1822	10.8357	D
1823	10.9143	D
1824	1.97143	D
1825	2.90714	D
1826	4.37143	D
1827	0.721429	D
1828	3.40714	D
1829	1.05	D
1830	4.21429	D
1831	1.67143	D
1832	2.63571	D
1833	2.46429	D
1834	0.421429	D
1835	1.53571	D
1836	2.44286	D
1837	0.7	D
1838	1.72857	D
1839	1.77857	D
1840	0.907143	D
1841	0.985714	D
1842	4.82143	D
1843	2.67857	D
1844	4.33571	D
1845	1.83571	D
1846	1.55714	D
1847	2.65714	D
1848	1.95	D
1849	0.978571	D
1850	1.26429	D
1851	1.92143	D
1852	2.62143	D
1853	4.57857	D
1854	1.2	D
1855	5.65714	D
1856	1.62143	D
1857	2.83571	D
1858	0.35	D
1859	1.25	D
1860	6.94286	D
1861	2.34286	D
1862	0.828571	D
1863	1.83571	D
1864	2.09286	D
1865	1.47143	D
1866	1.22143	D
1867	2.32143	D
1868	2.52857	D
1869	2.71429	D
1870	4.06429	D
1871	3.77143	D
1872	5.19286	D
1873	1.08571	D
1874	2.26429	D
1875	1.21429	D
1876	2.52857	D
1877	2.11429	D
1878	3.85714	D
1879	0.864286	D
1880	1.77143	D
1881	7.07143	D
1882	3.36429	D
1883	2.22857	D
1884	2.15	D
1885	4.47857	D
1886	0.992857	D
1887	2.18571	D
1888	2.84286	D
1889	0.642857	D
1890	1.66429	D
1891	3.10714	D
1892	2.20714	D
1893	3.11429	D
1894	1.27857	D
1895	4.00714	D
1896	3.79286	D
1897	2.22143	D
1898	3.98571	D
1899	1.49286	D
1900	1.63571	D
1901	0.835714	D
1902	2.58571	D
1903	2.59286	D
1904	2.25	D
1905	1.57143	D
1906	0.864286	D
1907	3.47143	D
1908	1.91429	D
1909	2.70714	D
1910	5.03571	D
1911	2.21429	D
1912	1.34286	D
1913	2.51429	D
1914	1.38571	D
1915	4.45714	D
1916	9.79286	D
1917	2.53571	D
1918	3.07857	D
1919	2.59286	D
1920	1.81429	D
1921	1.02857	D
1922	1.87857	D
1923	0.735714	D
1924	0.25	D
1925	0.907143	D
1926	1.62857	D
1927	1.88571	D
1928	2.99286	D
1929	1.18571	D
1930	2.2	D
1931	0.292857	D
1932	1.4	D
1933	3.52857	D
1934	1.25	D
1935	1.16429	D
1936	1.23571	D
1937	1.55714	D
1938	0.764286	D
1939	4.99286	D
1940	2.15	D
1941	1.04286	D
1942	1.19286	D
1943	5.67143	D
1944	1.57857	D
1945	0.164286	D
1946	1.89286	D
1947	1.82143	D
1948	1.53571	D
1949	0.15	D
1950	1.65	D
1951	1.96429	D
1952	5.03571	D
1953	1.89286	D
1954	1.17143	D
1955	1.91429	D
1956	2.18571	D
1957	2.2	D
1958	2.13571	D
1959	2.19286	D
1960	1.02143	D
1961	3.33571	D
1962	0.685714	D
1963	3.45714	D
1964	3.27857	D
1965	2.6	D
1966	6.96429	D
1967	1.65	D
1968	1.87143	D
1969	1.67143	D
1970	0.35	D
1971	3.97857	D
1972	2.77857	D
1973	2.50714	D
1974	1.25714	D
1975	1.88571	D
1976	6.84286	D
1977	3.41429	D
1978	6.80714	D
1979	1.28571	D
1980	1.42143	D
1981	2.95714	D
1982	5.22857	D
1983	1.97857	D
1984	3.02857	D
1985	1.31429	D
1986	2.25	D
1987	1.06429	D
1988	2.18571	D
1989	1.49286	D
1990	2.60714	D
1991	4.37857	D
1992	4.7	D
1993	2.67857	D
1994	1.27143	D
1995	1.70714	D
1996	2.95	D
1997	0.414286	D
1998	3.67857	D
1999	3.26429	D
2000	4.51429	D
2001	4.64286	D
2002	2.07857	D
2003	2.67857	D
2004	0.607143	D
2005	2.64286	D
2006	2.59286	D
2007	5.05	D
2008	2.45714	D
2009	8.46429	D
2010	2.84286	D
2011	1.16429	D
2012	4.82143	D
2013	3.85	D
2014	1.40714	D
2015	2.14286	D
2016	2.07857	D
2017	4.19286	D
2018	2.91429	D
2019	5.44286	D
2020	3.84286	D
2021	4.14286	D
2022	4.79286	D
2023	5.26429	D
2024	3.45714	D
2025	4.44286	D
2026	1.85	D
2027	1.02857	D
2028	1.57143	D
2029	2.05714	D
2030	6.48571	D
2031	4.69286	D
2032	3	D
2033	2.33571	D
2034	4.62143	D
2035	1.87143	D
2036	2.71429	D
2037	5.17857	D
2038	3.02857	D
2039	3.9	D
2040	2.56429	D
2041	1.83571	D
2042	1.19286	D
2043	4.37857	D
2044	2.56429	D
2045	0.678571	D
2046	0.728571	D
2047	0.985714	D
2048	0.607143	D
2049	1.06429	D
2050	1.97143	D
2051	1.03571	D
2052	1.3	D
2053	1.38571	D
2054	4.79286	D
2055	4.49286	D
2056	4.79286	D
2057	0.942857	D
2058	4.09286	D
2059	3.79286	D
2060	4.22857	D
2061	3.14286	D
2062	3.77857	D
2063	1.17857	D
2064	1.15	D
2065	4.79286	D
2066	1.72857	D
2067	3.01429	D
2068	2.99286	D
2069	4.42857	D
2070	3.55714	D
2071	2.91429	D
2072	2.75	D
2073	1.95	D
2074	1.75714	D
2075	2.17143	D
2076	6.08571	D
2077	6.11429	D
2078	1.26429	D
2079	2.64286	D
2080	3.20714	D
2081	6.80714	D
2082	1.21429	D
2083	3.72143	D
2084	2.50714	D
2085	1.14286	D
2086	1.95714	D
2087	2.4	D
2088	4.36429	D
2089	4.02143	D
2090	2.98571	D
2091	3	D
2092	1.71429	D
2093	1.61429	D
2094	2.49286	D
2095	3.3	D
2096	3.81429	D
2097	4.69286	D
2098	3.63571	D
2099	4.59286	D
2100	4.06429	D
2101	2.92143	D
2102	3.52857	D
2103	4.51429	D
2104	2.91429	D
2105	4.22143	D
2106	2.92143	D
2107	4.07857	D
2108	2.34286	D
2109	3.46429	D
2110	4.01429	D
2111	2.81429	D
2112	4.78571	D
2113	4.36429	D
2114	4.13571	D
2115	3.51429	D
2116	3.76429	D
2117	3.52857	D
2118	2.91429	D
2119	2.34286	D
2120	1.78571	D
2121	4.75714	D
2122	4.7	D
2123	4.62143	D
2124	1.02143	D
2125	1.03571	D
2126	4.52857	D
2127	2.52857	D
2128	2.53571	D
2129	1.39286	D
2130	2.90714	D
2131	1.2	D
2132	1.67143	D
2133	2.11429	D
2134	3.1	D
2135	1.1	D
2136	2.99286	D
2137	2.20714	D
2138	0.428571	D
2139	0.792857	D
2140	2.67143	D
2141	2.46429	D
2142	3.62857	D
2143	4.17143	D
2144	2.44286	D
2145	2.87857	D
2146	5.1	D
2147	2.34286	D
2148	1.71429	D
2149	2.46429	D
2150	2.52143	D
2151	6.92143	D
2152	1.07143	D
2153	2.6	D
2154	5.89286	D
2155	0.614286	D
2156	5.58571	D
2157	0.242857	D
2158	1.53571	D
2159	3.3	D
2160	1.61429	D
2161	1.75714	D
2162	0.957143	D
2163	3.17143	D
2164	4.48571	D
2165	3.35714	D
2166	2.39286	D
2167	1.56429	D
2168	0.614286	D
2169	2.02143	D
2170	1.37857	D
2171	2.02857	D
2172	2.51429	D
2173	1.97857	D
2174	0.457143	D
2175	1.89286	D
2176	2.36429	D
2177	2.82857	D
2178	3.48571	D
2179	1.17143	D
2180	3.15714	D
2181	3.19286	D
2182	6.56429	D
2183	1.34286	D
2184	5.45714	D
2185	2.13571	D
2186	3.10714	D
2187	3.62857	D
2188	0.785714	D
2189	1.76429	D
2190	3.73571	D
2191	1.05	D
2192	4.82143	D
2193	1.52143	D
2194	2.52857	D
2195	1.35	D
2196	1.87143	D
2197	2.64286	D
2198	0.435714	D
2199	2.65714	D
2200	1.00714	D
2201	2.28571	D
2202	3.35	D
2203	1.56429	D
2204	0.342857	D
2205	2.84286	D
2206	3.41429	D
2207	2.15	D
2208	1.56429	D
2209	2.77857	D
2210	1.9	D
2211	1.57143	D
2212	1.79286	D
2213	2.39286	D
2214	0.757143	D
2215	1.85	D
2216	0.992857	D
2217	2.24286	D
2218	0.478571	D
2219	6.6	D
2220	2.8	D
2221	1.11429	D
2222	3.81429	D
2223	1.15	D
2224	1.64286	D
2225	1.22857	D
2226	5.57857	D
2227	2.25	D
2228	1.74286	D
2229	0.692857	D
2230	1.2	D
2231	2.2	D
2232	1.46429	D
2233	1.61429	D
2234	4.2	D
2235	0.414286	D
2236	1.02857	D
2237	1.51429	D
2238	1.49286	D
2239	0.592857	D
2240	0.542857	D
2241	1.59286	D
2242	1.77857	D
2243	3.42857	D
2244	2.06429	D
2245	2.03571	D
2246	3.04286	D
2247	1.64286	D
2248	1.94286	D
2249	2.62143	D
2250	0.507143	D
2251	3.60714	D
2252	3.20714	D
2253	1.53571	D
2254	1.25714	D
2255	0.628571	D
2256	0.942857	D
2257	0.942857	D
2258	2.22143	D
2259	1.87143	D
2260	1.23571	D
2261	2.31429	D
2262	3.06429	D
2263	1.74286	D
2264	1.05714	D
2265	1.52857	D
2266	1.81429	D
2267	0.914286	D
2268	1.15	D
2269	2.60714	D
2270	2.57143	D
2271	1.90714	D
2272	0.371429	D
2273	5.74286	D
2274	0.45	D
2275	2.65714	D
2276	2.37143	D
2277	3.91429	D
2278	3.3	D
2279	1.58571	D
2280	1.65714	D
2281	1.63571	D
2282	4.48571	D
2283	1.32143	D
2284	1.67143	D
2285	1.26429	D
2286	1.74286	D
2287	1.92857	D
2288	3.12857	D
2289	2.35	D
2290	1.47143	D
2291	2	D
2292	1.42143	D
2293	7	D
2294	2.32857	D
2295	0.378571	D
2296	3.52857	D
2297	0.7	D
2298	1.44286	D
2299	2.25	D
2300	2.52857	D
2301	7.52857	D
2302	1.40714	D
2303	3.16429	D
2304	2.46429	D
2305	1.71429	D
2306	1.75	D
2307	3.47857	D
2308	1.63571	D
2309	1.76429	D
2310	0.821429	D
2311	2.68571	D
2312	2.02143	D
2313	2.68571	D
2314	0.978571	D
2315	2.6	D
2316	3.08571	D
2317	7.15	D
2318	2.14286	D
2319	8.77143	D
2320	2.59286	D
2321	1.53571	D
2322	2.91429	D
2323	5.13571	D
2324	2.88571	D
2325	4.87857	D
2326	0.471429	D
2327	2.35714	D
2328	0.742857	D
2329	6.49286	D
2330	3.84286	D
2331	2.14286	D
2332	1.17143	D
2333	2.35714	D
2334	4.50714	D
2335	4.47857	D
2336	1.63571	D
2337	3.37143	D
2338	3.96429	D
2339	1.90714	D
2340	4.42143	D
2341	5.60714	D
2342	2.49286	D
2343	1.49286	D
2344	1.28571	D
2345	2.10714	D
2346	1.01429	D
2347	3.67143	D
2348	4.15	D
2349	2.26429	D
2350	3.84286	D
2351	0.407143	D
2352	2.74286	D
2353	1.77857	D
2354	3.80714	D
2355	1.76429	D
2356	2.35714	D
2357	0.935714	D
2358	3.15714	D
2359	4.35714	D
2360	0.892857	D
2361	1.67143	D
2362	0.842857	D
2363	1.1	D
2364	1.17143	D
2365	0.835714	D
2366	4.22143	D
2367	1.82857	D
2368	0.421429	D
2369	1.20714	D
2370	1.16429	D
2371	1.38571	D
2372	1.10714	D
2373	2.77857	D
2374	2.03571	D
2375	2.62857	D
2376	6.97857	D
2377	9.17857	D
2378	2.50714	D
2379	0.657143	D
2380	0.707143	D
2381	1.47857	D
2382	1.64286	D
2383	1.33571	D
2384	1.03571	D
2385	0.671429	D
2386	1.2	D
2387	1.12857	D
2388	4.8	D
2389	3.47143	D
2390	2.08571	D
2391	4.85714	D
2392	3.87143	D
2393	1.05	D
2394	2.7	D
2395	1.26429	D
2396	1.05714	D
2397	2.20714	D
2398	2.16429	D
2399	2.46429	D
2400	1.97857	D
2401	1.43571	D
2402	2.96429	D
2403	0.892857	D
2404	1.42143	D
2405	2.77857	D
2406	1.74286	D
2407	2.3	D
2408	2.9	D
2409	4.21429	D
2410	2.38571	D
2411	2.77857	D
2412	3.14286	D
2413	1.16429	D
2414	3.79286	D
2415	7.29286	D
2416	3.61429	D
2417	1.17143	D
2418	1.5	D
2419	1.10714	D
2420	3.35	D
2421	5.36429	D
2422	2.72143	D
2423	3.10714	D
2424	2.27143	D
2425	1.00714	D
2426	3.81429	D
2427	0.992857	D
2428	8.57143	D
2429	1.02143	D
2430	2.29286	D
2431	3.88571	D
2432	1.67143	D
2433	0.414286	D
2434	4.71429	D
2435	3.07143	D
2436	1.23571	D
2437	1.58571	D
2438	2.74286	D
2439	3.25714	D
2440	2.28571	D
2441	1.83571	D
2442	1.19286	D
2443	0.557143	D
2444	1.86429	D
2445	1.62143	D
2446	1.81429	D
2447	0.428571	D
2448	0.6	D
2449	3.69286	D
2450	1.30714	D
2451	3.08571	D
2452	1.73571	D
2453	1.84286	D
2454	2.56429	D
2455	1.35	D
2456	2.39286	D
2457	0.857143	D
2458	0.757143	D
2459	1.62857	D
2460	3.58571	D
2461	1.23571	D
2462	3.20714	D
2463	2.65714	D
2464	1.94286	D
2465	3.07143	D
2466	1.56429	D
2467	4.4	D
2468	2.15	D
2469	2.07857	D
2470	2.45714	D
2471	1.40714	D
2472	1.42857	D
2473	1.35	D
2474	1.06429	D
2475	3.16429	D
2476	0.907143	D
2477	8.09286	D
2478	6.42143	D
2479	1.16429	D
2480	2.87143	D
2481	3.90714	D
2482	4.09286	D
2483	1.10714	D
2484	2.58571	D
2485	1.17857	D
2486	5.06429	D
2487	0.857143	D
2488	5.58571	D
2489	2.55714	D
2490	2.63571	D
2491	0.5	D
2492	0.757143	D
2493	1.57857	D
2494	1.86429	D
2495	1.35714	D
2496	2.1	D
2497	0.592857	D
2498	0.742857	D
2499	2.30714	D
2500	2.92143	D
2501	0.257143	D
2502	5.17143	D
2503	5.10714	D
2504	2.6	D
2505	2.55714	D
2506	2.17857	D
2507	4.36429	D
2508	0.371429	D
2509	2.87143	D
2510	3.76429	D
2511	2.64286	D
2512	3.2	D
2513	1.04286	D
2514	1.57857	D
2515	5.72857	D
2516	1.87857	D
2517	6.45714	D
2518	4.28571	D
2519	0.321429	D
2520	2.04286	D
2521	0.314286	D
2522	1.46429	D
2523	6.31429	D
2524	0.414286	D
2525	2.25714	D
2526	5.61429	D
2527	2.31429	D
2528	0.85	D
2529	6.96429	D
2530	1.57857	D
2531	1.2	D
2532	2.00714	D
2533	2.02857	D
2534	2	D
2535	2.40714	D
2536	2.48571	D
2537	1.8	D
2538	2.02857	D
2539	1.67857	D
2540	4.40714	D
2541	2.66429	D
2542	1.27857	D
2543	0.578571	D
2544	2.72857	D
2545	1.30714	D
2546	1.07143	D
2547	1.01429	D
2548	1.80714	D
2549	2.13571	D
2550	0.778571	D
2551	1.98571	D
2552	3.72857	D
2553	2.44286	D
2554	1.86429	D
2555	2.16429	D
2556	0.864286	D
2557	2.13571	D
2558	1.09286	D
2559	1.96429	D
2560	2.6	D
2561	1.44286	D
2562	2.36429	D
2563	1.97857	D
2564	4.26429	D
2565	1.36429	D
2566	0.971429	D
2567	0.735714	D
2568	2.74286	D
2569	5.20714	D
2570	2.03571	D
2571	0.885714	D
2572	4.29286	D
2573	0.985714	D
2574	2.31429	D
2575	1.16429	D
2576	2.95714	D
2577	6.01429	D
2578	1.26429	D
2579	3.56429	D
2580	2.2	D
2581	1.47857	D
2582	4.32143	D
2583	5.40714	D
2584	2.92857	D
2585	1.88571	D
2586	0.985714	D
2587	2.47857	D
2588	1.76429	D
2589	2.37143	D
2590	0.821429	D
2591	0.571429	D
2592	0.928571	D
2593	2.30714	D
2594	1.07857	D
2595	2.78571	D
2596	1.63571	D
2597	1.74286	D
2598	2.17143	D
2599	0.778571	D
2600	1.42857	D
2601	1.47143	D
2602	1.04286	D
2603	1.28571	D
2604	1.7	D
2605	1.99286	D
2606	7.62143	D
2607	2.47857	D
2608	1.36429	D
2609	4.47143	D
2610	0.992857	D
2611	1.26429	D
2612	4.35714	D
2613	1.77143	D
2614	2.65714	D
2615	2.55714	D
2616	2.77143	D
2617	2.55	D
2618	2.30714	D
2619	2.98571	D
2620	2.02143	D
2621	1.33571	D
2622	3.64286	D
2623	3.90714	D
2624	1.97143	D
2625	1.38571	D
2626	0.657143	D
2627	2.72143	D
2628	1.74286	D
2629	1.29286	D
2630	1.67857	D
2631	1.03571	D
2632	0.735714	D
2633	2.30714	D
2634	0.835714	D
2635	1.67857	D
2636	5.12857	D
2637	2.48571	D
2638	1.5	D
2639	2.36429	D
2640	3.16429	D
2641	2.92143	D
2642	2.93571	D
2643	0.578571	D
2644	1.27143	D
2645	4.35714	D
2646	3.77143	D
2647	2.61429	D
2648	3.72143	D
2649	0.214286	D
2650	1.50714	D
2651	1.42143	D
2652	7.5	D
2653	3.02143	D
2654	2.20714	D
2655	0.457143	D
2656	1.27857	D
2657	1.25714	D
2658	6.2	D
2659	2.43571	D
2660	3.65714	D
2661	3.21429	D
2662	2.17143	D
2663	2.12857	D
2664	3.97857	D
2665	2.74286	D
2666	3.27857	D
2667	2.84286	D
2668	2.73571	D
2669	1.18571	D
2670	4.77143	D
2671	4.32857	D
2672	4.70714	D
2673	6.95714	D
2674	2.43571	D
2675	2.93571	D
2676	4.53571	D
2677	3.44286	D
2678	2.16429	D
2679	1.66429	D
2680	1.10714	D
2681	3.47143	D
2682	3.3	D
2683	1.52857	D
2684	1.32143	D
2685	4.12857	D
2686	6.73571	D
2687	2.85714	D
2688	0.828571	D
2689	2.50714	D
2690	2.75714	D
2691	3.67857	D
2692	3.86429	D
2693	1.87143	D
2694	2.05714	D
2695	1.64286	D
2696	1.57857	D
2697	4.87857	D
2698	1.85714	D
2699	1.22143	D
2700	2.31429	D
2701	4.85714	D
2702	1.47857	D
2703	3.01429	D
2704	8.28571	D
2705	2.95	D
2706	1.40714	D
2707	3.55714	D
2708	3.79286	D
2709	7.34286	D
2710	2.97143	D
2711	5.06429	D
2712	3.59286	D
2713	2.18571	D
2714	1.32857	D
2715	2.82857	D
2716	1.74286	D
2717	2.70714	D
2718	1.07857	D
2719	1.97143	D
2720	1.75	D
2721	1.77857	D
2722	4.8	D
2723	6.13571	D
2724	3.22857	D
2725	3.00714	D
2726	0.971429	D
2727	0.435714	D
2728	1.85714	D
2729	8.67143	D
2730	6.95714	D
2731	3.73571	D
2732	3.32857	D
2733	1.61429	D
2734	5.21429	D
2735	4.83571	D
2736	3.82143	D
2737	2.57143	D
2738	2.41429	D
2739	1.47857	D
2740	3.77857	D
2741	9.07857	D
2742	3.16429	D
2743	2.07857	D
2744	3.72857	D
2745	4.22143	D
2746	3.67857	D
2747	4.74286	D
2748	5.93571	D
2749	1.15714	D
2750	1.71429	D
2751	1.64286	D
2752	3.20714	D
2753	1.9	D
2754	2.23571	D
2755	2.97857	D
2756	0.157143	D
2757	3.02143	D
2758	0.714286	D
2759	0.785714	D
2760	2.00714	D
2761	8.55	D
2762	0.985714	D
2763	3.51429	D
2764	2.12143	D
2765	0.964286	D
2766	2.66429	D
2767	2.79286	D
2768	2.25714	D
2769	2.06429	D
2770	4.81429	D
2771	7.26429	D
2772	0.457143	D
2773	1.27857	D
2774	2.02857	D
2775	4.68571	D
2776	2.57143	D
2777	2.7	D
2778	3.37143	D
2779	1.79286	D
2780	0.864286	D
2781	3.46429	D
2782	4.97857	D
2783	3.70714	D
2784	2.54286	D
2785	1.08571	D
2786	2.42143	D
2787	1.24286	D
2788	1.21429	D
2789	1.75	D
2790	4.67857	D
2791	1.89286	D
2792	1.09286	D
2793	0.771429	D
2794	0.992857	D
2795	1.42857	D
2796	1.36429	D
2797	5.26429	D
2798	1.10714	D
2799	5.41429	D
2800	0.0714286	D
2801	1.22857	D
2802	1.66429	D
2803	4.15	D
2804	1.17857	D
2805	3.40714	D
2806	1.92143	D
2807	2.72143	D
2808	1.86429	D
2809	4.81429	D
2810	0.55	D
2811	2.27143	D
2812	0.842857	D
2813	1.37143	D
2814	3.22857	D
2815	3.41429	D
2816	0.971429	D
2817	1.68571	D
2818	1.77143	D
2819	1.35	D
2820	0.642857	D
2821	3.7	D
2822	0.55	D
2823	0.95	D
2824	0.95	D
2825	0.985714	D
2826	5.59286	D
2827	0.785714	D
2828	1.9	D
2829	3.27143	D
2830	1.92143	D
2831	0.778571	D
2832	1.62143	D
2833	1.57857	D
2834	1.28571	D
2835	2.18571	D
2836	4.29286	D
2837	0.971429	D
2838	1.04286	D
2839	3.66429	D
2840	1.81429	D
2841	1.15714	D
2842	1	D
2843	1.47143	D
2844	1.81429	D
2845	2.29286	D
2846	1.22143	D
2847	2.52857	D
2848	9.27857	D
2849	4.70714	D
2850	2.10714	D
2851	1.02857	D
2852	0.35	D
2853	1.68571	D
2854	0.878571	D
2855	0.278571	D
2856	1.25714	D
2857	0.585714	D
2858	0.421429	D
2859	1.54286	D
2860	0.785714	D
2861	0.828571	D
2862	3.38571	D
2863	0.928571	D
2864	4.55	D
2865	2.52857	D
2866	0.742857	D
2867	0.2	D
2868	2.06429	D
2869	0.414286	D
2870	0.764286	D
2871	1.36429	D
2872	0.885714	D
2873	2.57857	D
2874	1.62857	D
2875	2.55714	D
2876	0.185714	D
2877	1.95714	D
2878	6.34286	D
2879	1.83571	D
2880	5.85714	D
2881	4.69286	D
2882	2.22857	D
2883	1.5	D
2884	1.15	D
2885	2.58571	D
2886	0.978571	D
2887	1.48571	D
2888	6.38571	D
2889	3.42143	D
2890	2	D
2891	1.30714	D
2892	2.67857	D
2893	1.51429	D
2894	0.714286	D
2895	12.6143	D
2896	4.01429	D
2897	3.67857	D
2898	4.41429	D
2899	3.85	D
2900	0.971429	D
2901	1.54286	D
2902	1.32143	D
2903	6.44286	D
2904	3.38571	D
2905	3.1	D
2906	1.15	D
2907	1.77143	D
2908	2.43571	D
2909	1.05	D
2910	3.40714	D
2911	1.56429	D
2912	3.95714	D
2913	1.49286	D
2914	4.98571	D
2915	6.90714	D
2916	1.8	D
2917	7.86429	D
2918	4.52857	D
2919	1.73571	D
2920	6.13571	D
2921	1.57857	D
2922	1.02857	D
2923	1.1	D
2924	4.83571	D
2925	2	D
2926	5.27143	D
2927	3.90714	D
2928	5.56429	D
2929	5.90714	D
2930	5.54286	D
2931	5.21429	D
2932	3.15714	D
2933	2.80714	D
2934	1.25	D
2935	2.4	D
2936	1.38571	D
